event_id,pattern_id,detected_at,market_timestamp,timezone,ticker,exchange,timeframe,bar_open_time,bar_close_time,signal_price,bid_at_signal,ask_at_signal,spread_at_signal,volume_at_signal,atr_at_signal,volatility_context,market_regime,sector,was_trade_triggered,trade_id,reason_not_traded,duplicate_group_id,is_independent_sample,data_available_at_signal,available_data_cutoff_ts,decision_ts,entry_eligible_ts,label_generated_ts,source_bar_hash,split_id,features_used_json,notes
EVT_PATTERN_000200_EX_019407,PATTERN_000200,,2021-12-01T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-09-22T00:00:00+00:00,2021-12-01T00:00:00+00:00,204.89,,,,,19.2643,risk_proxy=19.2643; mfe_r=1.7135; mae_r=1.0372,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_AMBA_2021-12-01T00:00:00+00:00,true,true,2021-12-01T00:00:00+00:00,2021-12-01T00:00:00+00:00,2021-12-02T00:00:00+00:00,2021-12-30T00:00:00+00:00,eb14e842865f59ebad0f98e42c742d5d5b399990d261f49c071fc7733b9795e6,research_example,"{""atr_pct"": 0.062682, ""cumulative_return"": 0.246517, ""downside_vol"": 0.015837, ""last_quarter_return"": 0.048299, ""local_drawdown"": 0.152927, ""local_runup"": 0.376671, ""range_pct_mean"": 0.046377, ""slope"": 0.132128, ""upside_vol"": 0.024145, ""volume_rel_last"": 5.0, ""volume_trend"": -0.017226}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069781
EVT_PATTERN_000200_EX_019405,PATTERN_000200,,2021-09-20T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,32.76,,,,,2.8221,risk_proxy=2.8221; mfe_r=0.2197; mae_r=2.4627,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_ACMR_2021-09-20T00:00:00+00:00,true,true,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,2021-09-21T00:00:00+00:00,2021-10-18T00:00:00+00:00,d78a5e1dbb84a5acdcc319a987b609c23c74b2ad78584a30a02937f93a62eb71,research_example,"{""atr_pct"": 0.057431, ""cumulative_return"": 0.067101, ""downside_vol"": 0.020309, ""last_quarter_return"": 0.103774, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.059229, ""slope"": 0.111253, ""upside_vol"": 0.025368, ""volume_rel_last"": 1.091394, ""volume_trend"": -0.04302}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069326
EVT_PATTERN_000200_EX_019406,PATTERN_000200,,2021-09-07T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-06-28T00:00:00+00:00,2021-09-07T00:00:00+00:00,136.42,,,,,9.0932,risk_proxy=9.0932; mfe_r=0.3882; mae_r=3.6137,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_AMBA_2021-09-07T00:00:00+00:00,true,true,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-08T00:00:00+00:00,2021-10-05T00:00:00+00:00,08b27da79292f6b058006c7e017fb9c95d5a643b77dcf1862b5f2795e71009f4,research_example,"{""atr_pct"": 0.044437, ""cumulative_return"": 0.286132, ""downside_vol"": 0.013588, ""last_quarter_return"": 0.467513, ""local_drawdown"": 0.165782, ""local_runup"": 0.531763, ""range_pct_mean"": 0.037399, ""slope"": 0.060678, ""upside_vol"": 0.023939, ""volume_rel_last"": 4.055749, ""volume_trend"": 0.126439}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.068093
EVT_PATTERN_000200_EX_019397,PATTERN_000200,,2021-09-15T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,127.0,,,,,6.2454,risk_proxy=6.2454; mfe_r=4.0382; mae_r=0.9399,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-15T00:00:00+00:00,true,true,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-16T00:00:00+00:00,2021-10-13T00:00:00+00:00,491284207b2e203022ccfcfb11d78b8aa1f6c5436959f8204b56fc95713a65f9,research_example,"{""atr_pct"": 0.032784, ""cumulative_return"": 0.041667, ""downside_vol"": 0.016591, ""last_quarter_return"": 0.055256, ""local_drawdown"": 0.202761, ""local_runup"": 0.338159, ""range_pct_mean"": 0.040476, ""slope"": 0.038599, ""upside_vol"": 0.014898, ""volume_rel_last"": 0.590404, ""volume_trend"": 0.002195}",stored_example_kind=typical; outcome_r=2.5; similarity=0.089069
EVT_PATTERN_000200_EX_019398,PATTERN_000200,,2021-09-23T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-15T00:00:00+00:00,2021-09-23T00:00:00+00:00,129.32,,,,,6.3129,risk_proxy=6.3129; mfe_r=4.9011; mae_r=0.0,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-23T00:00:00+00:00,true,true,2021-09-23T00:00:00+00:00,2021-09-23T00:00:00+00:00,2021-09-24T00:00:00+00:00,2021-10-21T00:00:00+00:00,ef094bdc1e314abc2901e9abbeecdb4c111d2275fcbd7a42e8d4c08df24eb64c,research_example,"{""atr_pct"": 0.032544, ""cumulative_return"": 0.13818, ""downside_vol"": 0.015473, ""last_quarter_return"": -0.021563, ""local_drawdown"": 0.173058, ""local_runup"": 0.338159, ""range_pct_mean"": 0.038764, ""slope"": 0.093837, ""upside_vol"": 0.015206, ""volume_rel_last"": 0.740518, ""volume_trend"": -0.028428}",stored_example_kind=typical; outcome_r=2.5; similarity=0.087757
EVT_PATTERN_000200_EX_019399,PATTERN_000200,,2022-11-18T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-09-12T00:00:00+00:00,2022-11-18T00:00:00+00:00,14.44,,,,,1.1593,risk_proxy=1.1593; mfe_r=1.2766; mae_r=0.9144,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_CRDO_2022-11-18T00:00:00+00:00,true,true,2022-11-18T00:00:00+00:00,2022-11-18T00:00:00+00:00,2022-11-19T00:00:00+00:00,2022-12-19T00:00:00+00:00,3d2a2b136d3810cffaa7b12f34bef2979b46bbda38c7e980ac6072253373de14,research_example,"{""atr_pct"": 0.053522, ""cumulative_return"": 0.121989, ""downside_vol"": 0.020822, ""last_quarter_return"": 0.076808, ""local_drawdown"": 0.24175, ""local_runup"": 0.554656, ""range_pct_mean"": 0.053391, ""slope"": 0.11729, ""upside_vol"": 0.020314, ""volume_rel_last"": 0.7004, ""volume_trend"": -0.132308}",stored_example_kind=typical; outcome_r=1.0524; similarity=0.087304
EVT_PATTERN_000200_EX_019400,PATTERN_000200,,2021-09-10T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-01T00:00:00+00:00,2021-09-10T00:00:00+00:00,129.09,,,,,6.5893,risk_proxy=6.5893; mfe_r=4.1097; mae_r=0.5737,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-10T00:00:00+00:00,true,true,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-11T00:00:00+00:00,2021-10-08T00:00:00+00:00,b923e9400baf058606e0b7f9ab984243205f544797693ac0d8f643b45425ecc8,research_example,"{""atr_pct"": 0.034029, ""cumulative_return"": 0.017659, ""downside_vol"": 0.016592, ""last_quarter_return"": 0.135656, ""local_drawdown"": 0.221364, ""local_runup"": 0.338159, ""range_pct_mean"": 0.040244, ""slope"": 0.010633, ""upside_vol"": 0.014943, ""volume_rel_last"": 0.406287, ""volume_trend"": 0.021489}",stored_example_kind=typical; outcome_r=2.5; similarity=0.08514
EVT_PATTERN_000200_EX_019402,PATTERN_000200,,2021-09-28T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-20T00:00:00+00:00,2021-09-28T00:00:00+00:00,122.49,,,,,6.9482,risk_proxy=6.9482; mfe_r=3.47; mae_r=0.557,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-28T00:00:00+00:00,true,true,2021-09-28T00:00:00+00:00,2021-09-28T00:00:00+00:00,2021-09-29T00:00:00+00:00,2021-10-26T00:00:00+00:00,25f20b5abf0081d5341a8761dd4c76e89693752dd8dcd11937092c224ca7ac6d,research_example,"{""atr_pct"": 0.037816, ""cumulative_return"": 0.046476, ""downside_vol"": 0.015679, ""last_quarter_return"": -0.051127, ""local_drawdown"": 0.173058, ""local_runup"": 0.338159, ""range_pct_mean"": 0.038508, ""slope"": 0.099619, ""upside_vol"": 0.014918, ""volume_rel_last"": 1.982713, ""volume_trend"": -0.028875}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07863
EVT_PATTERN_000200_EX_019401,PATTERN_000200,,2021-11-17T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2021-09-09T00:00:00+00:00,2021-11-17T00:00:00+00:00,271.85,,,,,19.0243,risk_proxy=19.0243; mfe_r=3.6212; mae_r=0.1398,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_INSP_2021-11-17T00:00:00+00:00,true,true,2021-11-17T00:00:00+00:00,2021-11-17T00:00:00+00:00,2021-11-18T00:00:00+00:00,2021-12-16T00:00:00+00:00,2b9d05ed9eb8ab682ffce95549d02a03f89bcf23634fedad7473feeb9574810e,research_example,"{""atr_pct"": 0.046654, ""cumulative_return"": 0.169499, ""downside_vol"": 0.012857, ""last_quarter_return"": 0.023917, ""local_drawdown"": 0.133266, ""local_runup"": 0.250089, ""range_pct_mean"": 0.040169, ""slope"": 0.097254, ""upside_vol"": 0.012714, ""volume_rel_last"": 0.448449, ""volume_trend"": -0.022297}",stored_example_kind=winner; outcome_r=2.5; similarity=0.078506
EVT_PATTERN_000200_EX_019404,PATTERN_000200,,2021-11-05T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-27T00:00:00+00:00,2021-11-05T00:00:00+00:00,393.8416,,,,,32.6701,risk_proxy=32.6701; mfe_r=6.0826; mae_r=0.5436,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_FUBO_2021-11-05T00:00:00+00:00,true,true,2021-11-05T00:00:00+00:00,2021-11-05T00:00:00+00:00,2021-11-06T00:00:00+00:00,2021-12-06T00:00:00+00:00,8f418314a91b8637be97bc85a139ed9fe540514b80468a8ae7b3ef927354fcd5,research_example,"{""atr_pct"": 0.055302, ""cumulative_return"": 0.213309, ""downside_vol"": 0.022424, ""last_quarter_return"": 0.109909, ""local_drawdown"": 0.236236, ""local_runup"": 0.479685, ""range_pct_mean"": 0.053852, ""slope"": 0.060838, ""upside_vol"": 0.020224, ""volume_rel_last"": 0.839198, ""volume_trend"": -0.008591}",stored_example_kind=winner; outcome_r=2.5; similarity=0.076107
EVT_PATTERN_000200_EX_019403,PATTERN_000200,,2022-08-12T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2022-06-02T00:00:00+00:00,2022-08-12T00:00:00+00:00,46.7,,,,,4.9864,risk_proxy=4.9864; mfe_r=2.6773; mae_r=0.1745,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_BROS_2022-08-12T00:00:00+00:00,true,true,2022-08-12T00:00:00+00:00,2022-08-12T00:00:00+00:00,2022-08-13T00:00:00+00:00,2022-09-12T00:00:00+00:00,95c2ca437e2e2d933641100f120dd6656142f85604f279b8289d4ebf96aa15b1,research_example,"{""atr_pct"": 0.071184, ""cumulative_return"": 0.168084, ""downside_vol"": 0.024551, ""last_quarter_return"": 0.353623, ""local_drawdown"": 0.241189, ""local_runup"": 0.475513, ""range_pct_mean"": 0.068963, ""slope"": 0.079798, ""upside_vol"": 0.0198, ""volume_rel_last"": 2.49658, ""volume_trend"": 0.012637}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07352
EVT_PATTERN_000466_EX_027685,PATTERN_000466,,2021-09-20T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,32.76,,,,,2.8221,risk_proxy=2.8221; mfe_r=0.2197; mae_r=2.4627,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_ACMR_2021-09-20T00:00:00+00:00,true,true,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,2021-09-21T00:00:00+00:00,2021-10-18T00:00:00+00:00,0719aacd9d7eb5a1c190d5dabae5dbd62a8671a1877aa259a0f1f249fb6536aa,research_example,"{""atr_pct"": 0.057431, ""cumulative_return"": 0.067101, ""downside_vol"": 0.020309, ""last_quarter_return"": 0.103774, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.059229, ""slope"": 0.111253, ""upside_vol"": 0.025368, ""volume_rel_last"": 1.091394, ""volume_trend"": -0.04302}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069951
EVT_PATTERN_000466_EX_027686,PATTERN_000466,,2022-02-02T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2021-11-22T00:00:00+00:00,2022-02-02T00:00:00+00:00,56.29,,,,,6.855,risk_proxy=6.855; mfe_r=1.9621; mae_r=1.008,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_BROS_2022-02-02T00:00:00+00:00,true,true,2022-02-02T00:00:00+00:00,2022-02-02T00:00:00+00:00,2022-02-03T00:00:00+00:00,2022-03-03T00:00:00+00:00,e36597298919ce440f4a848421066d541d970df895207bfc61ab5c04dac2b837,research_example,"{""atr_pct"": 0.081187, ""cumulative_return"": 0.097699, ""downside_vol"": 0.024608, ""last_quarter_return"": 0.246181, ""local_drawdown"": 0.238806, ""local_runup"": 0.413943, ""range_pct_mean"": 0.085247, ""slope"": -0.030522, ""upside_vol"": 0.028911, ""volume_rel_last"": 1.435587, ""volume_trend"": 0.066295}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.0665
EVT_PATTERN_000466_EX_027684,PATTERN_000466,,2021-09-15T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,33.63,,,,,2.7793,risk_proxy=2.7793; mfe_r=0.5361; mae_r=2.1876,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_ACMR_2021-09-15T00:00:00+00:00,true,true,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-16T00:00:00+00:00,2021-10-13T00:00:00+00:00,593d1be296375420dce7ca629757de3f466e397db387702a79c81ef6a67460cf,research_example,"{""atr_pct"": 0.055095, ""cumulative_return"": 0.19765, ""downside_vol"": 0.02103, ""last_quarter_return"": 0.149744, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.064205, ""slope"": 0.1127, ""upside_vol"": 0.028686, ""volume_rel_last"": 1.288394, ""volume_trend"": -0.04843}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.065274
EVT_PATTERN_000466_EX_027676,PATTERN_000466,,2022-11-18T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-09-12T00:00:00+00:00,2022-11-18T00:00:00+00:00,14.44,,,,,1.1593,risk_proxy=1.1593; mfe_r=1.2766; mae_r=0.9144,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_CRDO_2022-11-18T00:00:00+00:00,true,true,2022-11-18T00:00:00+00:00,2022-11-18T00:00:00+00:00,2022-11-19T00:00:00+00:00,2022-12-19T00:00:00+00:00,b02e2b813e77b5943862566b2078552137dab2ec93b5ea706549f6ae16e42013,research_example,"{""atr_pct"": 0.053522, ""cumulative_return"": 0.121989, ""downside_vol"": 0.020822, ""last_quarter_return"": 0.076808, ""local_drawdown"": 0.24175, ""local_runup"": 0.554656, ""range_pct_mean"": 0.053391, ""slope"": 0.11729, ""upside_vol"": 0.020314, ""volume_rel_last"": 0.7004, ""volume_trend"": -0.132308}",stored_example_kind=typical; outcome_r=1.0524; similarity=0.079557
EVT_PATTERN_000466_EX_027677,PATTERN_000466,,2021-11-11T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-09-02T00:00:00+00:00,2021-11-11T00:00:00+00:00,300.0012,,,,,42.0687,risk_proxy=42.0687; mfe_r=2.4931; mae_r=0.0856,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_FUBO_2021-11-11T00:00:00+00:00,true,true,2021-11-11T00:00:00+00:00,2021-11-11T00:00:00+00:00,2021-11-12T00:00:00+00:00,2021-12-10T00:00:00+00:00,f933fd7d56cb51c483fffbd9b21fdb41ae4c7471756e76878c699a8812eb5f9c,research_example,"{""atr_pct"": 0.093486, ""cumulative_return"": -0.159098, ""downside_vol"": 0.031875, ""last_quarter_return"": -0.145883, ""local_drawdown"": 0.261884, ""local_runup"": 0.479685, ""range_pct_mean"": 0.056608, ""slope"": 0.068133, ""upside_vol"": 0.019712, ""volume_rel_last"": 2.38523, ""volume_trend"": 0.055644}",stored_example_kind=typical; outcome_r=2.0509; similarity=0.077016
EVT_PATTERN_000466_EX_027678,PATTERN_000466,,2022-11-23T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,14.48,,,,,1.1068,risk_proxy=1.1068; mfe_r=1.536; mae_r=0.9216,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_CRDO_2022-11-23T00:00:00+00:00,true,true,2022-11-23T00:00:00+00:00,2022-11-23T00:00:00+00:00,2022-11-24T00:00:00+00:00,2022-12-22T00:00:00+00:00,d0e8bb19e00e4842385a605a6a2431c2e697be01bd2015fcd7264a063923ab2f,research_example,"{""atr_pct"": 0.050957, ""cumulative_return"": 0.192751, ""downside_vol"": 0.019545, ""last_quarter_return"": 0.06706, ""local_drawdown"": 0.186161, ""local_runup"": 0.554656, ""range_pct_mean"": 0.051476, ""slope"": 0.158455, ""upside_vol"": 0.020358, ""volume_rel_last"": 0.287639, ""volume_trend"": -0.094369}",stored_example_kind=typical; outcome_r=1.0842; similarity=0.076038
EVT_PATTERN_000466_EX_027679,PATTERN_000466,,2021-10-01T00:00:00+00:00,UTC,HIMS,SMART/IBKR,1d,2021-07-23T00:00:00+00:00,2021-10-01T00:00:00+00:00,7.3,,,,,0.7157,risk_proxy=0.7157; mfe_r=0.1677; mae_r=2.0818,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_HIMS_2021-10-01T00:00:00+00:00,true,true,2021-10-01T00:00:00+00:00,2021-10-01T00:00:00+00:00,2021-10-02T00:00:00+00:00,2021-10-29T00:00:00+00:00,a2dc3c269faadcd556d3deb8427447ca6526eb995ce338234f7d7d028f745b96,research_example,"{""atr_pct"": 0.065362, ""cumulative_return"": -0.151163, ""downside_vol"": 0.02611, ""last_quarter_return"": -0.157044, ""local_drawdown"": 0.20814, ""local_runup"": 0.330396, ""range_pct_mean"": 0.067462, ""slope"": 0.011141, ""upside_vol"": 0.02063, ""volume_rel_last"": 1.104071, ""volume_trend"": -0.047197}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.075058
EVT_PATTERN_000466_EX_027682,PATTERN_000466,,2021-11-08T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-30T00:00:00+00:00,2021-11-08T00:00:00+00:00,404.0416,,,,,31.8858,risk_proxy=31.8858; mfe_r=6.5521; mae_r=0.2371,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_FUBO_2021-11-08T00:00:00+00:00,true,true,2021-11-08T00:00:00+00:00,2021-11-08T00:00:00+00:00,2021-11-09T00:00:00+00:00,2021-12-07T00:00:00+00:00,bde5f7143b17883263f6ec0143c81c4aca3c6379a0fcfa483868da57c0cc251d,research_example,"{""atr_pct"": 0.052611, ""cumulative_return"": 0.222585, ""downside_vol"": 0.022424, ""last_quarter_return"": 0.125334, ""local_drawdown"": 0.236236, ""local_runup"": 0.479685, ""range_pct_mean"": 0.053677, ""slope"": 0.070122, ""upside_vol"": 0.020267, ""volume_rel_last"": 0.793704, ""volume_trend"": -0.017369}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07434
EVT_PATTERN_000466_EX_027680,PATTERN_000466,,2021-11-03T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-25T00:00:00+00:00,2021-11-03T00:00:00+00:00,406.4416,,,,,32.143,risk_proxy=32.143; mfe_r=6.1637; mae_r=0.4592,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_FUBO_2021-11-03T00:00:00+00:00,true,true,2021-11-03T00:00:00+00:00,2021-11-03T00:00:00+00:00,2021-11-04T00:00:00+00:00,2021-12-02T00:00:00+00:00,701f0dcc0e65ed4f5ad5c083489ac3b6d0de1e83cc155d97d186216462a6d232,research_example,"{""atr_pct"": 0.052723, ""cumulative_return"": 0.23523, ""downside_vol"": 0.022731, ""last_quarter_return"": 0.132397, ""local_drawdown"": 0.236236, ""local_runup"": 0.479685, ""range_pct_mean"": 0.053707, ""slope"": 0.042604, ""upside_vol"": 0.020302, ""volume_rel_last"": 1.186966, ""volume_trend"": -0.006212}",stored_example_kind=winner; outcome_r=2.5; similarity=0.072066
EVT_PATTERN_000466_EX_027683,PATTERN_000466,,2022-04-12T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2022-02-01T00:00:00+00:00,2022-04-12T00:00:00+00:00,51.16,,,,,6.5625,risk_proxy=6.5625; mfe_r=2.6042; mae_r=0.9051,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_BROS_2022-04-12T00:00:00+00:00,true,true,2022-04-12T00:00:00+00:00,2022-04-12T00:00:00+00:00,2022-04-13T00:00:00+00:00,2022-05-11T00:00:00+00:00,ecf1d240221a8f7f5da30620c72a04c13f4c0ae66b32b48c2f0b1dbbc9b78a36,research_example,"{""atr_pct"": 0.085516, ""cumulative_return"": -0.124123, ""downside_vol"": 0.029665, ""last_quarter_return"": -0.068463, ""local_drawdown"": 0.245907, ""local_runup"": 0.419493, ""range_pct_mean"": 0.081547, ""slope"": 0.015215, ""upside_vol"": 0.028106, ""volume_rel_last"": 0.955628, ""volume_trend"": -0.011691}",stored_example_kind=winner; outcome_r=2.5; similarity=0.071768
EVT_PATTERN_000466_EX_027681,PATTERN_000466,,2022-02-28T00:00:00+00:00,UTC,DLO,SMART/IBKR,1d,2021-12-16T00:00:00+00:00,2022-02-28T00:00:00+00:00,32.65,,,,,3.6921,risk_proxy=3.6921; mfe_r=2.8276; mae_r=0.8965,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000466_DLO_2022-02-28T00:00:00+00:00,true,true,2022-02-28T00:00:00+00:00,2022-02-28T00:00:00+00:00,2022-03-01T00:00:00+00:00,2022-03-28T00:00:00+00:00,100ef088b561bc3812c7b46905d16e3202e98d926c76cab251f0575a77fe69b5,research_example,"{""atr_pct"": 0.075388, ""cumulative_return"": 0.009274, ""downside_vol"": 0.03034, ""last_quarter_return"": -0.05225, ""local_drawdown"": 0.306015, ""local_runup"": 0.399602, ""range_pct_mean"": 0.07943, ""slope"": -0.037961, ""upside_vol"": 0.02951, ""volume_rel_last"": 0.360725, ""volume_trend"": -0.03902}",stored_example_kind=winner; outcome_r=2.5; similarity=0.06047
EVT_PATTERN_000410_EX_021655,PATTERN_000410,,2021-09-20T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,32.76,,,,,2.8221,risk_proxy=2.8221; mfe_r=0.2197; mae_r=2.4627,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000410_ACMR_2021-09-20T00:00:00+00:00,true,true,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,2021-09-21T00:00:00+00:00,2021-10-18T00:00:00+00:00,3ae3636971c04cea2d72538c3af4512707652119add200327e9af673f32ba1f3,research_example,"{""atr_pct"": 0.057431, ""cumulative_return"": 0.067101, ""downside_vol"": 0.020309, ""last_quarter_return"": 0.103774, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.059229, ""slope"": 0.111253, ""upside_vol"": 0.025368, ""volume_rel_last"": 1.091394, ""volume_trend"": -0.04302}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.066997
EVT_PATTERN_000410_EX_021654,PATTERN_000410,,2021-09-15T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,33.63,,,,,2.7793,risk_proxy=2.7793; mfe_r=0.5361; mae_r=2.1876,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000410_ACMR_2021-09-15T00:00:00+00:00,true,true,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-16T00:00:00+00:00,2021-10-13T00:00:00+00:00,359a4cae7a123a7b0efb3b271f4f50de46d16734fd137f83a6ea7f322992de5b,research_example,"{""atr_pct"": 0.055095, ""cumulative_return"": 0.19765, ""downside_vol"": 0.02103, ""last_quarter_return"": 0.149744, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.064205, ""slope"": 0.1127, ""upside_vol"": 0.028686, ""volume_rel_last"": 1.288394, ""volume_trend"": -0.04843}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.065426
EVT_PATTERN_000410_EX_021653,PATTERN_000410,,2021-09-10T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-01T00:00:00+00:00,2021-09-10T00:00:00+00:00,35.71,,,,,2.5854,risk_proxy=2.5854; mfe_r=1.435; mae_r=1.5472,market_mixed,sector_neutral,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000410_ACMR_2021-09-10T00:00:00+00:00,true,true,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,2021-09-11T00:00:00+00:00,2021-10-08T00:00:00+00:00,1da03936c9bd341e44efe140199e89d4d436518c523b7a5219dbcf9a28af5c0f,research_example,"{""atr_pct"": 0.048266, ""cumulative_return"": 0.051531, ""downside_vol"": 0.029176, ""last_quarter_return"": 0.204384, ""local_drawdown"": 0.261779, ""local_runup"": 0.424412, ""range_pct_mean"": 0.063481, ""slope"": 0.049146, ""upside_vol"": 0.028686, ""volume_rel_last"": 1.247103, ""volume_trend"": -0.016119}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.062177
