pattern_id,ticker,trade_count,event_count,net_pnl,winrate,profit_factor,avg_trade,max_drawdown,first_seen,last_seen,notes
PATTERN_000112,APPF,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-11-26T00:00:00+00:00,2021-11-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000112,FRPT,0,2,0,1.000000,5.000000,2.500000,0.000000,2021-11-17T00:00:00+00:00,2021-11-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000112,INSP,0,2,0,1.000000,5.000000,2.500000,0.000000,2021-11-04T00:00:00+00:00,2021-11-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000113,ACMR,0,5,0,0.200000,0.776928,-0.143560,3.217800,2021-09-01T00:00:00+00:00,2022-02-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000113,CRDO,0,1,0,1.000000,1.052400,1.052400,0.000000,2022-11-18T00:00:00+00:00,2022-11-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000113,FUBO,0,2,0,1.000000,4.837800,2.418900,0.000000,2021-11-10T00:00:00+00:00,2021-11-15T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000113,HIMS,0,2,0,0.500000,2.500000,0.750000,1.000000,2021-10-01T00:00:00+00:00,2021-11-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000114,ACMR,0,4,0,0.250000,0.833333,-0.125000,3.000000,2024-08-01T00:00:00+00:00,2026-03-16T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000114,GH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-01-24T00:00:00+00:00,2022-01-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000114,HIMS,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-10-27T00:00:00+00:00,2022-10-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000114,INSP,0,1,0,1.000000,2.500000,2.500000,0.000000,2023-11-20T00:00:00+00:00,2023-11-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000114,IOVA,0,4,0,0.750000,6.681700,1.420425,1.000000,2022-01-19T00:00:00+00:00,2025-01-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,ACMR,0,3,0,0.000000,0.000000,-1.000000,3.000000,2024-01-12T00:00:00+00:00,2024-03-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,ALGM,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,CROX,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,FN,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-10-04T00:00:00+00:00,2023-10-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,HIMS,0,2,0,1.000000,5.000000,2.500000,0.000000,2023-11-10T00:00:00+00:00,2024-05-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,INSP,0,2,0,0.500000,2.500000,0.750000,1.000000,2023-02-15T00:00:00+00:00,2025-11-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000115,IOVA,0,1,0,1.000000,2.500000,2.500000,0.000000,2026-03-03T00:00:00+00:00,2026-03-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000116,ACMR,0,5,0,0.800000,10.000000,1.800000,1.000000,2024-02-27T00:00:00+00:00,2025-02-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000116,CRDO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2025-01-22T00:00:00+00:00,2025-01-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000116,ENPH,0,1,0,1.000000,1.785900,1.785900,0.000000,2025-12-11T00:00:00+00:00,2025-12-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000116,FRPT,0,2,0,0.000000,0.000000,-1.000000,2.000000,2022-03-08T00:00:00+00:00,2022-04-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000116,HIMS,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-02-28T00:00:00+00:00,2022-02-28T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000116,IOVA,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-05-09T00:00:00+00:00,2024-05-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000117,ACMR,0,2,0,1.000000,5.000000,2.500000,0.000000,2025-03-26T00:00:00+00:00,2025-03-31T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000117,AEO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-11-02T00:00:00+00:00,2023-11-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000117,CROX,0,3,0,0.000000,0.000000,-1.000000,3.000000,2023-04-10T00:00:00+00:00,2024-04-15T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000117,FN,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-10-04T00:00:00+00:00,2024-10-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000117,FOUR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2024-10-09T00:00:00+00:00,2024-10-30T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000117,INSP,0,2,0,1.000000,5.000000,2.500000,0.000000,2025-05-05T00:00:00+00:00,2026-04-28T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000118,ACMR,0,4,0,0.000000,0.000000,-1.000000,4.000000,2021-12-14T00:00:00+00:00,2026-03-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000118,FUBO,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-12-12T00:00:00+00:00,2022-12-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000118,HIMS,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-07-02T00:00:00+00:00,2021-07-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000118,INSP,0,2,0,1.000000,5.000000,2.500000,0.000000,2025-08-26T00:00:00+00:00,2026-01-13T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000118,IOVA,0,3,0,1.000000,7.500000,2.500000,0.000000,2024-12-09T00:00:00+00:00,2025-02-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000127,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-02-04T00:00:00+00:00,2022-02-28T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000127,NXT,0,6,0,0.666667,4.581950,1.193983,2.000000,2024-05-17T00:00:00+00:00,2024-10-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000127,OLLI,0,2,0,1.000000,3.242200,1.621100,0.000000,2021-12-31T00:00:00+00:00,2022-01-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000128,LRN,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-11-04T00:00:00+00:00,2022-02-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000128,MNDY,0,1,0,0.000000,0.000000,-1.000000,1.000000,2026-04-07T00:00:00+00:00,2026-04-07T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000128,OLLI,0,6,0,0.666667,5.000000,1.333333,2.000000,2022-03-03T00:00:00+00:00,2025-03-13T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000129,MNDY,0,2,0,0.000000,0.000000,-1.000000,2.000000,2021-08-24T00:00:00+00:00,2021-08-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000129,NXT,0,9,0,0.777778,6.034650,1.118811,1.000000,2023-06-08T00:00:00+00:00,2025-02-25T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000130,LRN,0,7,0,0.428571,1.369000,0.210857,4.000000,2022-07-21T00:00:00+00:00,2026-02-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000130,MNDY,0,3,0,0.333333,1.250000,0.166667,2.000000,2023-12-07T00:00:00+00:00,2025-03-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000130,NXT,0,1,0,1.000000,2.500000,2.500000,0.000000,2024-06-18T00:00:00+00:00,2024-06-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000131,LRN,0,5,0,0.400000,1.666667,0.400000,3.000000,2021-08-06T00:00:00+00:00,2022-12-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000131,MNDY,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-10-17T00:00:00+00:00,2024-10-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000131,OLLI,0,5,0,0.800000,10.000000,1.800000,1.000000,2021-07-21T00:00:00+00:00,2026-02-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000132,LRN,0,5,0,0.400000,1.666667,0.400000,3.000000,2021-07-13T00:00:00+00:00,2025-08-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000132,MNDY,0,1,0,1.000000,1.701000,1.701000,0.000000,2024-09-18T00:00:00+00:00,2024-09-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000132,OLLI,0,5,0,0.800000,10.000000,1.800000,1.000000,2024-08-09T00:00:00+00:00,2025-06-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000133,LRN,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-07-16T00:00:00+00:00,2022-02-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000133,MNDY,0,1,0,1.000000,1.826400,1.826400,0.000000,2023-12-12T00:00:00+00:00,2023-12-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000133,NXT,0,3,0,0.333333,1.250000,0.166667,2.000000,2023-05-04T00:00:00+00:00,2024-03-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000133,OLLI,0,4,0,0.750000,7.500000,1.625000,1.000000,2023-06-30T00:00:00+00:00,2025-07-15T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000134,LRN,0,5,0,0.400000,1.237167,0.142300,3.000000,2022-07-18T00:00:00+00:00,2025-08-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000134,MNDY,0,3,0,0.666667,5.000000,1.333333,1.000000,2023-11-29T00:00:00+00:00,2025-02-28T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000134,NXT,0,2,0,0.500000,2.500000,0.750000,1.000000,2024-06-13T00:00:00+00:00,2026-02-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000134,OLLI,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-04-20T00:00:00+00:00,2022-04-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000135,LRN,0,4,0,0.000000,0.000000,-1.000000,4.000000,2021-10-22T00:00:00+00:00,2022-01-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000135,NXT,0,3,0,0.000000,0.000000,-1.000000,3.000000,2024-04-18T00:00:00+00:00,2024-10-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000135,OLLI,0,4,0,1.000000,10.000000,2.500000,0.000000,2021-11-09T00:00:00+00:00,2021-11-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000136,LRN,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-04-01T00:00:00+00:00,2026-01-30T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000136,NXT,0,3,0,0.333333,1.250000,0.166667,1.000000,2023-09-18T00:00:00+00:00,2025-10-21T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000136,OLLI,0,4,0,1.000000,10.000000,2.500000,0.000000,2022-07-08T00:00:00+00:00,2024-12-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000143,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-08-19T00:00:00+00:00,2021-10-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000143,NXT,0,1,0,1.000000,1.134700,1.134700,0.000000,2025-03-18T00:00:00+00:00,2025-03-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000143,SEDG,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-08-19T00:00:00+00:00,2021-10-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000143,SG,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-10-31T00:00:00+00:00,2022-10-31T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000143,SKYW,0,3,0,1.000000,7.500000,2.500000,0.000000,2021-10-14T00:00:00+00:00,2021-11-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000144,RXRX,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000144,SG,0,2,0,0.000000,0.000000,-1.000000,2.000000,2022-01-31T00:00:00+00:00,2022-02-08T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000144,SOUN,0,8,0,0.500000,2.892347,0.817825,3.457400,2022-12-23T00:00:00+00:00,2023-09-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000145,PRVA,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-12-01T00:00:00+00:00,2021-12-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000145,SG,0,4,0,1.000000,7.093500,1.773375,0.000000,2022-04-05T00:00:00+00:00,2022-04-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000145,SOUN,0,4,0,1.000000,10.000000,2.500000,0.000000,2022-10-25T00:00:00+00:00,2023-07-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000146,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-02-04T00:00:00+00:00,2022-02-28T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000146,PRVA,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-10-14T00:00:00+00:00,2021-11-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000146,SG,0,3,0,1.000000,7.500000,2.500000,0.000000,2022-06-09T00:00:00+00:00,2022-12-13T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000146,SOUN,0,2,0,0.500000,2.500000,0.750000,1.000000,2022-10-04T00:00:00+00:00,2023-11-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000147,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-11-01T00:00:00+00:00,2021-11-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000147,NXT,0,3,0,0.000000,0.000000,-1.000000,3.000000,2024-04-26T00:00:00+00:00,2025-04-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000147,SEDG,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-10-14T00:00:00+00:00,2021-10-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000147,SKYW,0,4,0,1.000000,10.000000,2.500000,0.000000,2022-01-24T00:00:00+00:00,2022-02-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000148,MNDY,0,8,0,0.500000,2.500000,0.750000,4.000000,2021-10-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000148,NXT,0,1,0,1.000000,2.500000,2.500000,0.000000,2024-10-22T00:00:00+00:00,2024-10-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000148,RXRX,0,2,0,0.500000,2.500000,0.750000,1.000000,2026-03-24T00:00:00+00:00,2026-03-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000149,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-10-24T00:00:00+00:00,2026-04-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000149,RXRX,0,3,0,0.000000,0.000000,-1.000000,3.000000,2023-01-06T00:00:00+00:00,2025-09-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000149,SG,0,2,0,1.000000,5.000000,2.500000,0.000000,2022-04-27T00:00:00+00:00,2025-05-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000149,SOUN,0,3,0,1.000000,7.500000,2.500000,0.000000,2025-02-04T00:00:00+00:00,2026-03-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000150,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-11-22T00:00:00+00:00,2021-12-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000150,SEDG,0,1,0,1.000000,2.500000,2.500000,0.000000,2026-04-20T00:00:00+00:00,2026-04-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000150,SKYW,0,1,0,1.000000,0.825300,0.825300,0.000000,2022-03-11T00:00:00+00:00,2022-03-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000150,SOUN,0,4,0,0.750000,39.661555,1.827725,0.189100,2025-04-17T00:00:00+00:00,2026-03-30T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000151,MNDY,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-08-27T00:00:00+00:00,2021-10-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000151,NXT,0,7,0,1.000000,12.069300,1.724186,0.000000,2023-06-13T00:00:00+00:00,2025-02-25T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000151,SEDG,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-11-26T00:00:00+00:00,2021-11-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000152,MNDY,0,3,0,1.000000,7.500000,2.500000,0.000000,2024-03-22T00:00:00+00:00,2024-04-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000152,OLLI,0,1,0,1.000000,2.500000,2.500000,0.000000,2025-10-03T00:00:00+00:00,2025-10-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000152,PATH,0,3,0,0.000000,0.000000,-1.000000,3.000000,2024-08-19T00:00:00+00:00,2024-09-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000152,PRVA,0,2,0,1.000000,4.184400,2.092200,0.000000,2022-11-01T00:00:00+00:00,2026-01-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000152,SKYW,0,2,0,0.500000,2.500000,0.750000,1.000000,2023-08-25T00:00:00+00:00,2025-12-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000160,AMBA,0,3,0,0.333333,1.250000,0.166667,2.000000,2021-09-23T00:00:00+00:00,2022-12-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000160,APPF,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-02-22T00:00:00+00:00,2024-02-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000160,ARWR,0,3,0,0.666667,25.472038,1.356567,0.166300,2022-07-18T00:00:00+00:00,2025-09-25T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000160,BROS,0,3,0,0.666667,5.000000,1.333333,1.000000,2021-10-12T00:00:00+00:00,2024-06-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000161,AMBA,0,4,0,0.250000,0.833333,-0.125000,3.000000,2021-09-10T00:00:00+00:00,2021-12-31T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000161,AX,0,1,0,0.000000,0.000000,-0.438400,0.438400,2021-12-06T00:00:00+00:00,2021-12-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000161,CARG,0,6,0,0.500000,2.500000,0.750000,3.000000,2021-08-19T00:00:00+00:00,2021-12-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000162,AMBA,0,2,0,0.000000,0.000000,-1.000000,2.000000,2022-01-27T00:00:00+00:00,2022-02-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000162,ARWR,0,3,0,0.666667,3.328300,0.776100,1.000000,2021-08-19T00:00:00+00:00,2022-02-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000162,BROS,0,2,0,1.000000,5.000000,2.500000,0.000000,2022-04-26T00:00:00+00:00,2022-08-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000162,CARG,0,3,0,0.666667,5.000000,1.333333,1.000000,2022-02-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000163,AMBA,0,4,0,1.000000,10.000000,2.500000,0.000000,2023-05-09T00:00:00+00:00,2023-10-30T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000163,ARWR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2023-11-10T00:00:00+00:00,2024-02-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000163,AX,0,1,0,0.000000,0.000000,-1.000000,1.000000,2025-10-03T00:00:00+00:00,2025-10-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000163,CALM,0,4,0,0.250000,0.357567,-0.481825,3.000000,2022-11-09T00:00:00+00:00,2025-12-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000164,AMBA,0,5,0,0.400000,1.666667,0.400000,3.000000,2021-07-13T00:00:00+00:00,2026-04-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000164,AX,0,2,0,1.000000,3.128400,1.564200,0.000000,2022-07-13T00:00:00+00:00,2024-03-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000164,CALM,0,2,0,0.500000,2.500000,0.750000,1.000000,2025-07-18T00:00:00+00:00,2025-11-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000164,CARG,0,2,0,1.000000,5.000000,2.500000,0.000000,2024-05-09T00:00:00+00:00,2024-05-31T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000165,AMBA,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-08-16T00:00:00+00:00,2021-08-16T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000165,APPF,0,3,0,0.333333,0.273950,-0.484033,2.000000,2021-08-16T00:00:00+00:00,2021-11-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000165,AX,0,2,0,1.000000,2.652200,1.326100,0.000000,2021-09-28T00:00:00+00:00,2021-10-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000165,CALM,0,4,0,1.000000,10.000000,2.500000,0.000000,2021-12-09T00:00:00+00:00,2022-02-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000165,CARG,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-09-20T00:00:00+00:00,2021-09-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000166,AMBA,0,5,0,0.800000,10.000000,1.800000,1.000000,2021-07-02T00:00:00+00:00,2022-07-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000166,APPF,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-01-17T00:00:00+00:00,2023-01-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000166,BROS,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-09-19T00:00:00+00:00,2024-09-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000166,CALM,0,2,0,1.000000,5.000000,2.500000,0.000000,2022-02-17T00:00:00+00:00,2022-02-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000166,CARG,0,2,0,0.000000,0.000000,-1.000000,2.000000,2025-12-19T00:00:00+00:00,2026-03-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000167,AMBA,0,5,0,0.200000,0.625000,-0.300000,3.000000,2022-02-01T00:00:00+00:00,2022-07-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000167,ARWR,0,2,0,0.500000,1.619400,0.309700,1.000000,2022-03-11T00:00:00+00:00,2025-01-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000167,BROS,0,2,0,1.000000,5.000000,2.500000,0.000000,2023-09-27T00:00:00+00:00,2025-10-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000167,CARG,0,2,0,1.000000,5.000000,2.500000,0.000000,2025-04-22T00:00:00+00:00,2026-02-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000168,AMBA,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-12-01T00:00:00+00:00,2021-12-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000168,ARWR,0,2,0,1.000000,2.257400,1.128700,0.000000,2021-08-16T00:00:00+00:00,2026-03-16T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000168,BROS,0,2,0,0.000000,0.000000,-1.000000,2.000000,2026-02-05T00:00:00+00:00,2026-02-10T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000168,CARG,0,4,0,1.000000,10.000000,2.500000,0.000000,2022-01-27T00:00:00+00:00,2026-02-12T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000175,HIMS,0,5,0,0.200000,0.625000,-0.300000,3.000000,2021-09-15T00:00:00+00:00,2022-12-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000175,INSP,0,6,0,0.666667,5.000000,1.333333,2.000000,2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000176,HIMS,0,7,0,0.571429,3.081833,0.892214,2.000000,2021-07-02T00:00:00+00:00,2025-08-29T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
