event_id,pattern_id,detected_at,market_timestamp,timezone,ticker,exchange,timeframe,bar_open_time,bar_close_time,signal_price,bid_at_signal,ask_at_signal,spread_at_signal,volume_at_signal,atr_at_signal,volatility_context,market_regime,sector,was_trade_triggered,trade_id,reason_not_traded,duplicate_group_id,is_independent_sample,data_available_at_signal,features_used_json,notes
EVT_PATTERN_000200_EX_019407,PATTERN_000200,,2021-12-01T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-09-22T00:00:00+00:00,2021-12-01T00:00:00+00:00,204.89,,,,,19.2643,risk_proxy=19.2643; mfe_r=1.7135; mae_r=1.0372,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_AMBA_2021-12-01T00:00:00+00:00,true,true,"{""atr_pct"": 0.062682, ""cumulative_return"": 0.246517, ""downside_vol"": 0.015837, ""last_quarter_return"": 0.048299, ""local_drawdown"": 0.152927, ""local_runup"": 0.376671, ""range_pct_mean"": 0.046377, ""slope"": 0.132128, ""upside_vol"": 0.024145, ""volume_rel_last"": 5.0, ""volume_trend"": -0.017226}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069781
EVT_PATTERN_000200_EX_019405,PATTERN_000200,,2021-09-20T00:00:00+00:00,UTC,ACMR,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,32.76,,,,,2.8221,risk_proxy=2.8221; mfe_r=0.2197; mae_r=2.4627,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_ACMR_2021-09-20T00:00:00+00:00,true,true,"{""atr_pct"": 0.057431, ""cumulative_return"": 0.067101, ""downside_vol"": 0.020309, ""last_quarter_return"": 0.103774, ""local_drawdown"": 0.183388, ""local_runup"": 0.424412, ""range_pct_mean"": 0.059229, ""slope"": 0.111253, ""upside_vol"": 0.025368, ""volume_rel_last"": 1.091394, ""volume_trend"": -0.04302}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069326
EVT_PATTERN_000200_EX_019406,PATTERN_000200,,2021-09-07T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-06-28T00:00:00+00:00,2021-09-07T00:00:00+00:00,136.42,,,,,9.0932,risk_proxy=9.0932; mfe_r=0.3882; mae_r=3.6137,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_AMBA_2021-09-07T00:00:00+00:00,true,true,"{""atr_pct"": 0.044437, ""cumulative_return"": 0.286132, ""downside_vol"": 0.013588, ""last_quarter_return"": 0.467513, ""local_drawdown"": 0.165782, ""local_runup"": 0.531763, ""range_pct_mean"": 0.037399, ""slope"": 0.060678, ""upside_vol"": 0.023939, ""volume_rel_last"": 4.055749, ""volume_trend"": 0.126439}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.068093
EVT_PATTERN_000200_EX_019397,PATTERN_000200,,2021-09-15T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,127.0,,,,,6.2454,risk_proxy=6.2454; mfe_r=4.0382; mae_r=0.9399,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-15T00:00:00+00:00,true,true,"{""atr_pct"": 0.032784, ""cumulative_return"": 0.041667, ""downside_vol"": 0.016591, ""last_quarter_return"": 0.055256, ""local_drawdown"": 0.202761, ""local_runup"": 0.338159, ""range_pct_mean"": 0.040476, ""slope"": 0.038599, ""upside_vol"": 0.014898, ""volume_rel_last"": 0.590404, ""volume_trend"": 0.002195}",stored_example_kind=typical; outcome_r=2.5; similarity=0.089069
EVT_PATTERN_000200_EX_019398,PATTERN_000200,,2021-09-23T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-15T00:00:00+00:00,2021-09-23T00:00:00+00:00,129.32,,,,,6.3129,risk_proxy=6.3129; mfe_r=4.9011; mae_r=0.0,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-23T00:00:00+00:00,true,true,"{""atr_pct"": 0.032544, ""cumulative_return"": 0.13818, ""downside_vol"": 0.015473, ""last_quarter_return"": -0.021563, ""local_drawdown"": 0.173058, ""local_runup"": 0.338159, ""range_pct_mean"": 0.038764, ""slope"": 0.093837, ""upside_vol"": 0.015206, ""volume_rel_last"": 0.740518, ""volume_trend"": -0.028428}",stored_example_kind=typical; outcome_r=2.5; similarity=0.087757
EVT_PATTERN_000200_EX_019399,PATTERN_000200,,2022-11-18T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-09-12T00:00:00+00:00,2022-11-18T00:00:00+00:00,14.44,,,,,1.1593,risk_proxy=1.1593; mfe_r=1.2766; mae_r=0.9144,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_CRDO_2022-11-18T00:00:00+00:00,true,true,"{""atr_pct"": 0.053522, ""cumulative_return"": 0.121989, ""downside_vol"": 0.020822, ""last_quarter_return"": 0.076808, ""local_drawdown"": 0.24175, ""local_runup"": 0.554656, ""range_pct_mean"": 0.053391, ""slope"": 0.11729, ""upside_vol"": 0.020314, ""volume_rel_last"": 0.7004, ""volume_trend"": -0.132308}",stored_example_kind=typical; outcome_r=1.0524; similarity=0.087304
EVT_PATTERN_000200_EX_019400,PATTERN_000200,,2021-09-10T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-01T00:00:00+00:00,2021-09-10T00:00:00+00:00,129.09,,,,,6.5893,risk_proxy=6.5893; mfe_r=4.1097; mae_r=0.5737,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-10T00:00:00+00:00,true,true,"{""atr_pct"": 0.034029, ""cumulative_return"": 0.017659, ""downside_vol"": 0.016592, ""last_quarter_return"": 0.135656, ""local_drawdown"": 0.221364, ""local_runup"": 0.338159, ""range_pct_mean"": 0.040244, ""slope"": 0.010633, ""upside_vol"": 0.014943, ""volume_rel_last"": 0.406287, ""volume_trend"": 0.021489}",stored_example_kind=typical; outcome_r=2.5; similarity=0.08514
EVT_PATTERN_000200_EX_019402,PATTERN_000200,,2021-09-28T00:00:00+00:00,UTC,GH,SMART/IBKR,1d,2021-07-20T00:00:00+00:00,2021-09-28T00:00:00+00:00,122.49,,,,,6.9482,risk_proxy=6.9482; mfe_r=3.47; mae_r=0.557,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_GH_2021-09-28T00:00:00+00:00,true,true,"{""atr_pct"": 0.037816, ""cumulative_return"": 0.046476, ""downside_vol"": 0.015679, ""last_quarter_return"": -0.051127, ""local_drawdown"": 0.173058, ""local_runup"": 0.338159, ""range_pct_mean"": 0.038508, ""slope"": 0.099619, ""upside_vol"": 0.014918, ""volume_rel_last"": 1.982713, ""volume_trend"": -0.028875}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07863
EVT_PATTERN_000200_EX_019401,PATTERN_000200,,2021-11-17T00:00:00+00:00,UTC,INSP,SMART/IBKR,1d,2021-09-09T00:00:00+00:00,2021-11-17T00:00:00+00:00,271.85,,,,,19.0243,risk_proxy=19.0243; mfe_r=3.6212; mae_r=0.1398,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_INSP_2021-11-17T00:00:00+00:00,true,true,"{""atr_pct"": 0.046654, ""cumulative_return"": 0.169499, ""downside_vol"": 0.012857, ""last_quarter_return"": 0.023917, ""local_drawdown"": 0.133266, ""local_runup"": 0.250089, ""range_pct_mean"": 0.040169, ""slope"": 0.097254, ""upside_vol"": 0.012714, ""volume_rel_last"": 0.448449, ""volume_trend"": -0.022297}",stored_example_kind=winner; outcome_r=2.5; similarity=0.078506
EVT_PATTERN_000200_EX_019404,PATTERN_000200,,2021-11-05T00:00:00+00:00,UTC,FUBO,SMART/IBKR,1d,2021-08-27T00:00:00+00:00,2021-11-05T00:00:00+00:00,393.8416,,,,,32.6701,risk_proxy=32.6701; mfe_r=6.0826; mae_r=0.5436,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_FUBO_2021-11-05T00:00:00+00:00,true,true,"{""atr_pct"": 0.055302, ""cumulative_return"": 0.213309, ""downside_vol"": 0.022424, ""last_quarter_return"": 0.109909, ""local_drawdown"": 0.236236, ""local_runup"": 0.479685, ""range_pct_mean"": 0.053852, ""slope"": 0.060838, ""upside_vol"": 0.020224, ""volume_rel_last"": 0.839198, ""volume_trend"": -0.008591}",stored_example_kind=winner; outcome_r=2.5; similarity=0.076107
EVT_PATTERN_000200_EX_019403,PATTERN_000200,,2022-08-12T00:00:00+00:00,UTC,BROS,SMART/IBKR,1d,2022-06-02T00:00:00+00:00,2022-08-12T00:00:00+00:00,46.7,,,,,4.9864,risk_proxy=4.9864; mfe_r=2.6773; mae_r=0.1745,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000200_BROS_2022-08-12T00:00:00+00:00,true,true,"{""atr_pct"": 0.071184, ""cumulative_return"": 0.168084, ""downside_vol"": 0.024551, ""last_quarter_return"": 0.353623, ""local_drawdown"": 0.241189, ""local_runup"": 0.475513, ""range_pct_mean"": 0.068963, ""slope"": 0.079798, ""upside_vol"": 0.0198, ""volume_rel_last"": 2.49658, ""volume_trend"": 0.012637}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07352
EVT_PATTERN_000103_EX_018369,PATTERN_000103,,2021-09-20T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-07-12T00:00:00+00:00,2021-09-20T00:00:00+00:00,144.98,,,,,12.0686,risk_proxy=12.0686; mfe_r=-0.0663; mae_r=2.446,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_AMBA_2021-09-20T00:00:00+00:00,true,true,"{""atr_pct"": 0.055495, ""cumulative_return"": 0.412372, ""downside_vol"": 0.013593, ""last_quarter_return"": 0.098666, ""local_drawdown"": 0.129035, ""local_runup"": 0.704254, ""range_pct_mean"": 0.038829, ""slope"": 0.273944, ""upside_vol"": 0.025552, ""volume_rel_last"": 3.076073, ""volume_trend"": 0.317385}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.06807
EVT_PATTERN_000103_EX_018368,PATTERN_000103,,2021-09-15T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-07-07T00:00:00+00:00,2021-09-15T00:00:00+00:00,152.65,,,,,11.4675,risk_proxy=11.4675; mfe_r=0.981; mae_r=1.4502,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_AMBA_2021-09-15T00:00:00+00:00,true,true,"{""atr_pct"": 0.050082, ""cumulative_return"": 0.51951, ""downside_vol"": 0.013144, ""last_quarter_return"": 0.490286, ""local_drawdown"": 0.129035, ""local_runup"": 0.704254, ""range_pct_mean"": 0.03916, ""slope"": 0.221184, ""upside_vol"": 0.025441, ""volume_rel_last"": 3.461368, ""volume_trend"": 0.285532}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.066725
EVT_PATTERN_000103_EX_018367,PATTERN_000103,,2021-09-10T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2021-07-01T00:00:00+00:00,2021-09-10T00:00:00+00:00,148.32,,,,,10.2171,risk_proxy=10.2171; mfe_r=0.6773; mae_r=2.0515,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_AMBA_2021-09-10T00:00:00+00:00,true,true,"{""atr_pct"": 0.045924, ""cumulative_return"": 0.399377, ""downside_vol"": 0.013698, ""last_quarter_return"": 0.490354, ""local_drawdown"": 0.155, ""local_runup"": 0.655912, ""range_pct_mean"": 0.03865, ""slope"": 0.1364, ""upside_vol"": 0.025257, ""volume_rel_last"": 5.0, ""volume_trend"": 0.24118}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.062367
EVT_PATTERN_000103_EX_018359,PATTERN_000103,,2021-11-09T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-08-31T00:00:00+00:00,2021-11-09T00:00:00+00:00,239.39,,,,,19.4411,risk_proxy=19.4411; mfe_r=1.6635; mae_r=2.2154,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_ENPH_2021-11-09T00:00:00+00:00,true,true,"{""atr_pct"": 0.054141, ""cumulative_return"": 0.377943, ""downside_vol"": 0.014792, ""last_quarter_return"": 0.354782, ""local_drawdown"": 0.180112, ""local_runup"": 0.672757, ""range_pct_mean"": 0.044181, ""slope"": 0.215017, ""upside_vol"": 0.023172, ""volume_rel_last"": 0.576244, ""volume_trend"": 0.084611}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.082494
EVT_PATTERN_000103_EX_018360,PATTERN_000103,,2023-02-13T00:00:00+00:00,UTC,CRDO,SMART/IBKR,1d,2022-12-01T00:00:00+00:00,2023-02-13T00:00:00+00:00,19.3,,,,,1.3875,risk_proxy=1.3875; mfe_r=7.8414; mae_r=0.1153,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_CRDO_2023-02-13T00:00:00+00:00,true,true,"{""atr_pct"": 0.047927, ""cumulative_return"": 0.331034, ""downside_vol"": 0.014096, ""last_quarter_return"": 0.103488, ""local_drawdown"": 0.200397, ""local_runup"": 0.596361, ""range_pct_mean"": 0.051052, ""slope"": 0.169658, ""upside_vol"": 0.019051, ""volume_rel_last"": 1.364419, ""volume_trend"": 0.109345}",stored_example_kind=typical; outcome_r=2.5; similarity=0.081537
EVT_PATTERN_000103_EX_018361,PATTERN_000103,,2021-11-04T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-08-26T00:00:00+00:00,2021-11-04T00:00:00+00:00,242.6,,,,,19.3736,risk_proxy=19.3736; mfe_r=1.3838; mae_r=2.0574,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_ENPH_2021-11-04T00:00:00+00:00,true,true,"{""atr_pct"": 0.053239, ""cumulative_return"": 0.406948, ""downside_vol"": 0.01491, ""last_quarter_return"": 0.29691, ""local_drawdown"": 0.184216, ""local_runup"": 0.672757, ""range_pct_mean"": 0.043501, ""slope"": 0.152361, ""upside_vol"": 0.023078, ""volume_rel_last"": 1.253169, ""volume_trend"": 0.115704}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.079144
EVT_PATTERN_000103_EX_018362,PATTERN_000103,,2021-11-12T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-09-03T00:00:00+00:00,2021-11-12T00:00:00+00:00,251.62,,,,,21.6225,risk_proxy=21.6225; mfe_r=2.0613; mae_r=1.4263,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_ENPH_2021-11-12T00:00:00+00:00,true,true,"{""atr_pct"": 0.057289, ""cumulative_return"": 0.446591, ""downside_vol"": 0.015136, ""last_quarter_return"": 0.163722, ""local_drawdown"": 0.166207, ""local_runup"": 0.734951, ""range_pct_mean"": 0.044576, ""slope"": 0.276226, ""upside_vol"": 0.026177, ""volume_rel_last"": 0.805172, ""volume_trend"": 0.064432}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.078921
EVT_PATTERN_000103_EX_018365,PATTERN_000103,,2021-11-22T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-09-14T00:00:00+00:00,2021-11-22T00:00:00+00:00,261.12,,,,,18.7275,risk_proxy=18.7275; mfe_r=4.5959; mae_r=0.2211,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_ENPH_2021-11-22T00:00:00+00:00,true,true,"{""atr_pct"": 0.047813, ""cumulative_return"": 0.653181, ""downside_vol"": 0.014965, ""last_quarter_return"": 0.07634, ""local_drawdown"": 0.098577, ""local_runup"": 0.846101, ""range_pct_mean"": 0.046263, ""slope"": 0.406653, ""upside_vol"": 0.026432, ""volume_rel_last"": 1.624187, ""volume_trend"": 0.050117}",stored_example_kind=winner; outcome_r=2.5; similarity=0.077462
EVT_PATTERN_000103_EX_018364,PATTERN_000103,,2021-11-26T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-09-17T00:00:00+00:00,2021-11-26T00:00:00+00:00,247.42,,,,,20.7739,risk_proxy=20.7739; mfe_r=3.4837; mae_r=0.5767,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_ENPH_2021-11-26T00:00:00+00:00,true,true,"{""atr_pct"": 0.055975, ""cumulative_return"": 0.537821, ""downside_vol"": 0.015835, ""last_quarter_return"": 0.033544, ""local_drawdown"": 0.098577, ""local_runup"": 0.846101, ""range_pct_mean"": 0.048084, ""slope"": 0.416935, ""upside_vol"": 0.02649, ""volume_rel_last"": 0.553834, ""volume_trend"": 0.028154}",stored_example_kind=winner; outcome_r=2.5; similarity=0.066259
EVT_PATTERN_000103_EX_018363,PATTERN_000103,,2021-12-01T00:00:00+00:00,UTC,ENPH,SMART/IBKR,1d,2021-09-22T00:00:00+00:00,2021-12-01T00:00:00+00:00,236.86,,,,,22.2739,risk_proxy=22.2739; mfe_r=2.775; mae_r=0.3637,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_ENPH_2021-12-01T00:00:00+00:00,true,true,"{""atr_pct"": 0.062692, ""cumulative_return"": 0.497124, ""downside_vol"": 0.015935, ""last_quarter_return"": -0.05866, ""local_drawdown"": 0.115336, ""local_runup"": 0.846101, ""range_pct_mean"": 0.049001, ""slope"": 0.424879, ""upside_vol"": 0.026713, ""volume_rel_last"": 1.107913, ""volume_trend"": 0.016231}",stored_example_kind=winner; outcome_r=2.5; similarity=0.059923
EVT_PATTERN_000103_EX_018366,PATTERN_000103,,2021-09-23T00:00:00+00:00,UTC,DLO,SMART/IBKR,1d,2021-07-15T00:00:00+00:00,2021-09-23T00:00:00+00:00,66.48,,,,,6.5475,risk_proxy=6.5475; mfe_r=2.5689; mae_r=0.2138,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000103_DLO_2021-09-23T00:00:00+00:00,true,true,"{""atr_pct"": 0.065659, ""cumulative_return"": 0.358121, ""downside_vol"": 0.0244, ""last_quarter_return"": 0.056412, ""local_drawdown"": 0.188262, ""local_runup"": 0.619718, ""range_pct_mean"": 0.080399, ""slope"": 0.248233, ""upside_vol"": 0.038124, ""volume_rel_last"": 3.11069, ""volume_trend"": 0.172452}",stored_example_kind=winner; outcome_r=2.5; similarity=0.054689
EVT_PATTERN_000223_EX_019648,PATTERN_000223,,2022-08-16T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2022-07-20T00:00:00+00:00,2022-08-16T00:00:00+00:00,13.8,,,,,1.0168,risk_proxy=1.0168; mfe_r=-0.1082; mae_r=3.7963,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2022-08-16T00:00:00+00:00,true,true,"{""atr_pct"": 0.04912, ""cumulative_return"": 0.128373, ""downside_vol"": 0.027562, ""last_quarter_return"": 0.153846, ""local_drawdown"": 0.10139, ""local_runup"": 0.255687, ""range_pct_mean"": 0.047028, ""slope"": 0.042372, ""upside_vol"": 0.022532, ""volume_rel_last"": 2.219712, ""volume_trend"": 0.020166}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.069707
EVT_PATTERN_000223_EX_019649,PATTERN_000223,,2022-08-19T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2022-07-25T00:00:00+00:00,2022-08-19T00:00:00+00:00,13.08,,,,,1.0939,risk_proxy=1.0939; mfe_r=-0.0548; mae_r=2.8704,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2022-08-19T00:00:00+00:00,true,true,"{""atr_pct"": 0.055756, ""cumulative_return"": 0.087282, ""downside_vol"": 0.028934, ""last_quarter_return"": 0.01474, ""local_drawdown"": 0.090261, ""local_runup"": 0.255687, ""range_pct_mean"": 0.049957, ""slope"": 0.076024, ""upside_vol"": 0.02254, ""volume_rel_last"": 1.164381, ""volume_trend"": 0.030392}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.065137
EVT_PATTERN_000223_EX_019650,PATTERN_000223,,2022-11-28T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2022-10-31T00:00:00+00:00,2022-11-28T00:00:00+00:00,15.81,,,,,1.3275,risk_proxy=1.3275; mfe_r=0.5424; mae_r=1.4313,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2022-11-28T00:00:00+00:00,true,true,"{""atr_pct"": 0.055977, ""cumulative_return"": 0.391725, ""downside_vol"": 0.02456, ""last_quarter_return"": 0.216154, ""local_drawdown"": 0.085387, ""local_runup"": 0.521655, ""range_pct_mean"": 0.05346, ""slope"": 0.220108, ""upside_vol"": 0.036754, ""volume_rel_last"": 1.186912, ""volume_trend"": 0.093406}",stored_example_kind=loser; outcome_r=-1.0; similarity=0.057516
EVT_PATTERN_000223_EX_019641,PATTERN_000223,,2025-11-11T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2025-10-15T00:00:00+00:00,2025-11-11T00:00:00+00:00,17.48,,,,,1.0907,risk_proxy=1.0907; mfe_r=6.6195; mae_r=0.4768,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2025-11-11T00:00:00+00:00,true,true,"{""atr_pct"": 0.041599, ""cumulative_return"": 0.147735, ""downside_vol"": 0.009323, ""last_quarter_return"": 0.030053, ""local_drawdown"": 0.047114, ""local_runup"": 0.193289, ""range_pct_mean"": 0.040307, ""slope"": 0.073206, ""upside_vol"": 0.017081, ""volume_rel_last"": 1.131634, ""volume_trend"": 0.027717}",stored_example_kind=typical; outcome_r=2.5; similarity=0.092731
EVT_PATTERN_000223_EX_019642,PATTERN_000223,,2022-10-06T00:00:00+00:00,UTC,APPF,SMART/IBKR,1d,2022-09-09T00:00:00+00:00,2022-10-06T00:00:00+00:00,113.44,,,,,6.4639,risk_proxy=6.4639; mfe_r=2.2123; mae_r=2.8945,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_APPF_2022-10-06T00:00:00+00:00,true,true,"{""atr_pct"": 0.037987, ""cumulative_return"": 0.126738, ""downside_vol"": 0.013695, ""last_quarter_return"": 0.08327, ""local_drawdown"": 0.04921, ""local_runup"": 0.160393, ""range_pct_mean"": 0.037188, ""slope"": 0.057882, ""upside_vol"": 0.013783, ""volume_rel_last"": 2.370308, ""volume_trend"": 0.121435}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.091712
EVT_PATTERN_000223_EX_019643,PATTERN_000223,,2026-04-20T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2026-03-23T00:00:00+00:00,2026-04-20T00:00:00+00:00,19.88,,,,,1.245,risk_proxy=1.245; mfe_r=0.498; mae_r=4.1044,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2026-04-20T00:00:00+00:00,true,true,"{""atr_pct"": 0.041751, ""cumulative_return"": 0.178423, ""downside_vol"": 0.010631, ""last_quarter_return"": 0.118739, ""local_drawdown"": 0.047421, ""local_runup"": 0.237088, ""range_pct_mean"": 0.040566, ""slope"": 0.10622, ""upside_vol"": 0.022216, ""volume_rel_last"": 0.930129, ""volume_trend"": -0.002945}",stored_example_kind=typical; outcome_r=-1.0; similarity=0.090559
EVT_PATTERN_000223_EX_019644,PATTERN_000223,,2025-11-28T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2025-10-31T00:00:00+00:00,2025-11-28T00:00:00+00:00,20.4,,,,,1.1914,risk_proxy=1.1914; mfe_r=6.5048; mae_r=0.1679,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2025-11-28T00:00:00+00:00,true,true,"{""atr_pct"": 0.038936, ""cumulative_return"": 0.220826, ""downside_vol"": 0.007746, ""last_quarter_return"": 0.09973, ""local_drawdown"": 0.031718, ""local_runup"": 0.260816, ""range_pct_mean"": 0.042383, ""slope"": 0.101077, ""upside_vol"": 0.017802, ""volume_rel_last"": 0.663687, ""volume_trend"": 0.012306}",stored_example_kind=typical; outcome_r=2.5; similarity=0.087537
EVT_PATTERN_000223_EX_019646,PATTERN_000223,,2023-01-30T00:00:00+00:00,UTC,ALGM,SMART/IBKR,1d,2022-12-30T00:00:00+00:00,2023-01-30T00:00:00+00:00,34.43,,,,,1.9361,risk_proxy=1.9361; mfe_r=5.9709; mae_r=0.2221,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_ALGM_2023-01-30T00:00:00+00:00,true,true,"{""atr_pct"": 0.037488, ""cumulative_return"": 0.146902, ""downside_vol"": 0.015236, ""last_quarter_return"": 0.032384, ""local_drawdown"": 0.073135, ""local_runup"": 0.227651, ""range_pct_mean"": 0.037473, ""slope"": 0.09098, ""upside_vol"": 0.017469, ""volume_rel_last"": 1.574271, ""volume_trend"": 0.124614}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07894
EVT_PATTERN_000223_EX_019647,PATTERN_000223,,2025-12-08T00:00:00+00:00,UTC,AEO,SMART/IBKR,1d,2025-11-10T00:00:00+00:00,2025-12-08T00:00:00+00:00,22.42,,,,,1.62,risk_proxy=1.62; mfe_r=3.7284; mae_r=0.0988,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AEO_2025-12-08T00:00:00+00:00,true,true,"{""atr_pct"": 0.048171, ""cumulative_return"": 0.260967, ""downside_vol"": 0.011863, ""last_quarter_return"": 0.076332, ""local_drawdown"": 0.072787, ""local_runup"": 0.383295, ""range_pct_mean"": 0.043252, ""slope"": 0.189623, ""upside_vol"": 0.029269, ""volume_rel_last"": 1.49809, ""volume_trend"": 0.194404}",stored_example_kind=winner; outcome_r=2.5; similarity=0.077636
EVT_PATTERN_000223_EX_019645,PATTERN_000223,,2026-05-01T00:00:00+00:00,UTC,AMBA,SMART/IBKR,1d,2026-04-06T00:00:00+00:00,2026-05-01T00:00:00+00:00,71.56,,,,,4.4164,risk_proxy=4.4164; mfe_r=5.6154; mae_r=0.4823,not_persisted,not_persisted,false,,Historical representative research sample; not routed to paper execution.,DUP_PATTERN_000223_AMBA_2026-05-01T00:00:00+00:00,true,true,"{""atr_pct"": 0.041144, ""cumulative_return"": 0.403137, ""downside_vol"": 0.007097, ""last_quarter_return"": 0.103299, ""local_drawdown"": 0.046658, ""local_runup"": 0.403412, ""range_pct_mean"": 0.04117, ""slope"": 0.186507, ""upside_vol"": 0.020562, ""volume_rel_last"": 1.050241, ""volume_trend"": 0.009802}",stored_example_kind=winner; outcome_r=2.5; similarity=0.07138
