trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-ALL_EVENTS-00031,ALL_EVENTS,CONTRACTION_ONLY,FDX,2024-04-23,2024-04-23,2024-04-24,2024-05-08,207.95,198.34,10,False,-4.621303197884097,-4.721303197884097,-4.821303197884097,-4.921303197884097,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00032,ALL_EVENTS,CONTRACTION_ONLY,GOOG,2024-04-23,2024-04-23,2024-04-24,2024-05-08,157.73,169.66,10,False,7.5635579788245755,7.463557978824575,7.363557978824575,7.263557978824576,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00033,ALL_EVENTS,CONTRACTION_ONLY,GOOGL,2024-04-23,2024-04-23,2024-04-24,2024-05-08,156.07,167.89,10,False,7.573524700454914,7.473524700454915,7.373524700454914,7.273524700454914,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00034,ALL_EVENTS,CONTRACTION_ONLY,MRK,2024-04-23,2024-04-23,2024-04-24,2024-05-08,118.0,120.54,10,False,2.152542372881361,2.0525423728813608,1.9525423728813607,1.852542372881361,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00035,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-04-23,2024-04-23,2024-04-24,2024-05-08,128.34,139.16,10,False,8.430730871123583,8.330730871123581,8.230730871123582,8.130730871123582,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00036,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-04-23,2024-04-23,2024-04-24,2024-05-08,63.57,63.26,10,False,-0.4876514078968053,-0.5876514078968053,-0.6876514078968052,-0.7876514078968052,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00037,ALL_EVENTS,CONTRACTION_ONLY,AX,2024-04-24,2024-04-24,2024-04-25,2024-05-09,52.29,60.61,10,False,15.911264104035183,15.811264104035184,15.711264104035184,15.611264104035182,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00038,ALL_EVENTS,CONTRACTION_ONLY,CVX,2024-04-24,2024-04-24,2024-04-25,2024-05-09,148.79,150.38,10,False,1.068620202970627,0.968620202970627,0.8686202029706271,0.768620202970627,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00039,ALL_EVENTS,CONTRACTION_ONLY,EOG,2024-04-24,2024-04-24,2024-04-25,2024-05-09,127.13,122.3,10,False,-3.799260599386456,-3.899260599386456,-3.999260599386456,-4.099260599386456,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00040,ALL_EVENTS,CONTRACTION_ONLY,FDX,2024-04-24,2024-04-24,2024-04-25,2024-05-09,202.9,201.46,10,False,-0.7097092163627416,-0.8097092163627417,-0.9097092163627416,-1.0097092163627415,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00041,ALL_EVENTS,CONTRACTION_ONLY,GOOG,2024-04-24,2024-04-24,2024-04-25,2024-05-09,151.96,170.08,10,False,11.924190576467497,11.824190576467497,11.724190576467496,11.624190576467496,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00042,ALL_EVENTS,CONTRACTION_ONLY,GOOGL,2024-04-24,2024-04-24,2024-04-25,2024-05-09,150.0,168.47,10,False,12.313333333333333,12.213333333333331,12.113333333333332,12.013333333333332,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00043,ALL_EVENTS,CONTRACTION_ONLY,LRN,2024-04-24,2024-04-24,2024-04-25,2024-05-09,63.2,71.49,10,False,13.11708860759493,13.017088607594928,12.917088607594929,12.817088607594929,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00044,ALL_EVENTS,CONTRACTION_ONLY,MRK,2024-04-24,2024-04-24,2024-04-25,2024-05-09,120.67,121.18,10,False,0.42264025855640597,0.322640258556406,0.22264025855640596,0.12264025855640596,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00045,ALL_EVENTS,CONTRACTION_ONLY,PANW,2024-04-24,2024-04-24,2024-04-25,2024-05-09,142.79,147.84,10,False,3.5366622312486884,3.4366622312486883,3.336662231248688,3.236662231248688,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00046,ALL_EVENTS,CONTRACTION_ONLY,PDD,2024-04-24,2024-04-24,2024-04-25,2024-05-09,124.9,136.38,10,False,9.19135308246597,9.09135308246597,8.99135308246597,8.891353082465969,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00047,ALL_EVENTS,CONTRACTION_ONLY,PYPL,2024-04-24,2024-04-24,2024-04-25,2024-05-09,62.91,63.9,10,False,1.573676680972813,1.473676680972813,1.3736766809728131,1.2736766809728133,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00048,ALL_EVENTS,CONTRACTION_ONLY,AX,2024-04-25,2024-04-25,2024-04-26,2024-05-10,52.92,60.2,10,False,13.756613756613767,13.656613756613767,13.556613756613768,13.456613756613766,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00049,ALL_EVENTS,CONTRACTION_ONLY,CVX,2024-04-25,2024-04-25,2024-04-26,2024-05-10,150.18,150.72,10,False,0.3595685177786523,0.2595685177786523,0.15956851777865227,0.05956851777865228,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00050,ALL_EVENTS,CONTRACTION_ONLY,EOG,2024-04-25,2024-04-25,2024-04-26,2024-05-10,126.57,121.87,10,False,-3.7133601959389972,-3.8133601959389973,-3.9133601959389974,-4.013360195938997,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00051,ALL_EVENTS,CONTRACTION_ONLY,FDX,2024-04-25,2024-04-25,2024-04-26,2024-05-10,203.05,204.28,10,False,0.6057621275547875,0.5057621275547876,0.4057621275547875,0.30576212755478754,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00052,ALL_EVENTS,CONTRACTION_ONLY,GOOG,2024-04-25,2024-04-25,2024-04-26,2024-05-10,174.56,168.8,10,False,-3.2997250229147568,-3.399725022914757,-3.499725022914757,-3.599725022914757,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00053,ALL_EVENTS,CONTRACTION_ONLY,GOOGL,2024-04-25,2024-04-25,2024-04-26,2024-05-10,172.87,167.17,10,False,-3.2972754092670864,-3.3972754092670865,-3.4972754092670866,-3.5972754092670867,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ALL_EVENTS-00054,ALL_EVENTS,CONTRACTION_ONLY,MRK,2024-04-25,2024-04-25,2024-04-26,2024-05-10,121.08,121.02,10,False,-0.049554013875130476,-0.14955401387513048,-0.2495540138751305,-0.34955401387513046,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
