policy,year,trades,net_x2_sum_pct,net_x2_expectancy_pct
ALL_EVENTS,2024,5472,2597.15394597221,0.4746260866177284
ALL_EVENTS,2025,7453,6574.925793802192,0.8821851326717016
ALL_EVENTS,2026,2171,2394.7804731537976,1.1030771410197133
MAX_2_NEW_TRADES_PER_DAY_SIM,2024,304,10.30510614794876,0.03389837548667355
MAX_2_NEW_TRADES_PER_DAY_SIM,2025,397,0.4522151632208278,0.0011390810156695914
MAX_2_NEW_TRADES_PER_DAY_SIM,2026,196,250.5949350841981,1.2785455871642761
ONE_ACTIVE_PER_SYMBOL,2024,776,79.64264786578188,0.10263227817755396
ONE_ACTIVE_PER_SYMBOL,2025,991,710.9957145062713,0.7174527896127864
ONE_ACTIVE_PER_SYMBOL,2026,347,488.49893584020685,1.4077779130841697
