variant,trades_OOS,symbols_OOS,expectancy_net_x2_OOS_pct,profit_factor_net_x2_OOS,last_12_expectancy_pct,last_24_expectancy_pct,top_3_contribution_pct
DSS_BO_001_BASE,226,49,1.8694492545524646,1.5362776493101964,1.3400828631108646,1.072611193169392,0.33902285429607426
TREND_ONLY,177,50,0.4342932211247778,1.109373674635295,1.294553122263844,-0.1273082072734644,0.3170429789269395
BREAKOUT_ONLY,162,50,-0.6902916676892924,0.8411147986180755,-0.3993335151227203,-1.0358092387062359,0.3083820006125157
CONTRACTION_ONLY,164,49,1.625299122436914,1.4343516159990541,0.9276229752326454,0.9524225677571823,0.32208206260858463
RANDOM_MATCHED,168,48,-0.787225883030572,0.818693318818277,-1.4716070787394506,-0.6285275531903218,0.40678974249956057
