trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00055,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,MS,2024-05-29,2024-05-29,2024-05-30,2024-06-13,92.43,90.09,10,False,-2.5316455696202556,-2.6316455696202556,-2.7316455696202557,-2.8316455696202554,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00056,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,GOOG,2024-05-30,2024-05-30,2024-05-31,2024-06-14,171.66,177.01,10,False,3.116625888384017,3.016625888384017,2.916625888384017,2.816625888384017,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00057,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,GOOGL,2024-05-30,2024-05-30,2024-05-31,2024-06-14,170.35,175.44,10,False,2.987965952450833,2.8879659524508328,2.7879659524508327,2.687965952450833,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00058,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,BSX,2024-05-31,2024-05-31,2024-06-03,2024-06-17,75.36,76.19,10,False,1.1013800424628517,1.0013800424628516,0.9013800424628517,0.8013800424628518,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00059,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,EMR,2024-05-31,2024-05-31,2024-06-03,2024-06-17,108.93,103.79,10,False,-4.718626640962087,-4.818626640962087,-4.918626640962087,-5.018626640962087,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00060,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,PG,2024-06-03,2024-06-03,2024-06-04,2024-06-18,156.36,159.94,10,False,2.289588129956499,2.189588129956499,2.089588129956499,1.9895881299564993,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00061,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,WFC,2024-06-03,2024-06-03,2024-06-04,2024-06-18,56.21,56.43,10,False,0.3913894324853118,0.2913894324853118,0.19138943248531176,0.09138943248531177,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00062,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,BLK,2024-06-04,2024-06-04,2024-06-05,2024-06-20,751.13,750.4,10,False,-0.09718690506304029,-0.1971869050630403,-0.2971869050630403,-0.3971869050630403,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00063,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,SO,2024-06-04,2024-06-04,2024-06-05,2024-06-20,75.56,73.87,10,False,-2.2366331392271066,-2.3366331392271067,-2.436633139227107,-2.5366331392271064,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-MAX_2_NEW_TRADES_PER_DAY_SIM-00064,MAX_2_NEW_TRADES_PER_DAY_SIM,CONTRACTION_ONLY,DHR,2024-06-05,2024-06-05,2024-06-06,2024-06-21,263.79,251.5,10,False,-4.659009060237318,-4.759009060237318,-4.859009060237318,-4.959009060237318,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
