iteration,best_strategy_id,family_max_expectancy_pct,base_expectancy_pct,family_minus_base_pct
67,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.0919207611403388,0.5895659180689528,0.502354843071386
68,DSS_CW_001_BASE_MAX2,1.6378828485409171,1.6378828485409171,0.0
69,DSS_CW_WINDOW_PLACEBO_PLUS_5,1.0595142586631847,0.690021979887265,0.3694922787759197
70,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.4226285478211493,1.1079711348297518,0.3146574129913975
71,DSS_CW_WINDOW_PLACEBO_PLUS_1,2.0036446137372996,1.5881720498346918,0.4154725639026078
72,VOL_HIGH_ONLY_EPISODE_LIKE,1.285455350121555,1.0321920963866877,0.25326325373486736
73,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.3244936813960646,0.3652939862287564,0.9591996951673082
74,VOL_HIGH_ONLY_EPISODE_LIKE,1.0600302159287485,1.0331114343802617,0.026918781548486814
75,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.4005967430687272,0.8556271218121281,0.5449696212565991
76,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.4153292452343031,0.5874155832240142,0.8279136620102889
77,DSS_CW_WINDOW_PLACEBO_PLUS_5,1.3660572081337239,1.2482494201399044,0.11780778799381952
78,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.6885880810597804,0.9447821811138415,0.7438058999459389
79,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.3003585305500098,0.6387239142600694,0.6616346162899405
80,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.460738173620186,0.32789563945857375,1.1328425341616124
81,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.6575628781663105,0.8003845870665813,0.8571782910997292
82,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.0283672921331577,1.0071327290397318,0.021234563093425862
83,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.8066321948769815,0.969013900050324,0.8376182948266575
84,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.0382241869990705,0.5105210501832104,0.5277031368158601
85,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.9849015783637431,0.9107311859313274,1.0741703924324157
86,DSS_CW_WINDOW_PLACEBO_PLUS_2,0.9214438794059681,0.5451553225426284,0.3762885568633396
87,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.2244979295925418,0.7661663415700419,0.45833158802249985
88,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.5391886135822803,0.6626682968872656,0.8765203166950147
89,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.8634980003960544,1.554687846624076,0.3088101537719783
90,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.3752271623268426,0.5458031060642236,0.8294240562626191
91,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.5650846621859056,0.804940800459743,0.7601438617261626
92,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.1017633494277108,1.0110481711032397,0.09071517832447107
93,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.0599073384281832,0.7679133336859743,0.29199400474220893
94,DSS_CW_WINDOW_PLACEBO_PLUS_5,1.6004929805548307,0.8240086575806637,0.776484322974167
95,DSS_CW_WINDOW_PLACEBO_PLUS_5,0.7598612466660801,0.3398736844298611,0.419987562236219
96,DSS_CW_WINDOW_PLACEBO_PLUS_2,1.7953143058419034,1.3735760456015298,0.42173826024037364
97,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.0954359612549156,0.831343279718407,0.26409268153650856
98,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.629682230551541,0.9753056434204078,0.6543765871311332
99,DSS_CW_WINDOW_PLACEBO_PLUS_1,1.2036438467515322,0.5477711400754169,0.6558727066761153
