date,closed_trades,equity_pct,drawdown_pct
2025-08-05,4,289.4575419623052,-31.318640732312645
2025-08-07,3,275.63493086592354,-45.141251828694294
2025-08-12,4,268.1804111755091,-52.59577151910872
2025-08-13,1,265.32608391017806,-55.450098784439774
2025-08-15,2,265.3599855851219,-55.416197109495954
2025-08-21,2,267.20563555947416,-53.57054713514367
2025-08-22,2,248.50290241391508,-72.27328028070275
2025-08-25,3,255.0472466435173,-65.72893605110053
2025-08-26,3,227.3896780486909,-93.38650464592692
2025-08-27,1,221.94442262064626,-98.83176007397157
2025-08-28,4,262.1040293973741,-58.67215329724371
2025-09-09,2,244.8189586485292,-75.95722404608864
2025-09-10,1,233.3528554237815,-87.42332727083632
2025-09-15,3,296.8802934196325,-23.895889274985336
2025-09-16,3,277.7641757569646,-43.01200693765321
2025-09-17,1,290.69038934919763,-30.0857933454202
2025-09-18,2,296.21060414761166,-24.56557854700617
2025-09-19,2,294.27921057946463,-26.4969721151532
2025-09-22,1,307.3710810065022,-13.405101688115622
2025-09-26,3,338.59921397902684,0.0
2025-10-01,1,330.42828337255696,-8.17093060646988
2025-10-02,1,355.7207515069718,0.0
2025-10-03,2,352.5442594398063,-3.1764920671654977
2025-10-06,2,366.86638318650114,0.0
2025-10-07,1,357.8202293403473,-9.046153846153857
2025-10-08,2,378.2887984682189,0.0
2025-10-13,1,378.6721318015522,0.0
2025-10-16,1,377.25193245051173,-1.4201993510404805
2025-10-17,1,367.9184429891534,-10.75368881239882
2025-10-23,2,367.1358362467391,-11.536295554813137
2025-10-24,1,381.6551078704113,0.0
2025-10-30,1,352.3823454750475,-29.272762395363827
2025-11-04,2,349.12077262214945,-32.53433524826187
2025-11-10,1,383.87115850969076,0.0
2025-11-11,2,359.2762340172884,-24.594924492402356
2025-11-14,1,356.45645587237453,-27.414702637316225
2025-11-18,1,344.5480546929528,-39.323103816737955
2025-11-21,1,343.66778258410926,-40.2033759255815
2025-11-25,1,353.98512198149416,-29.8860365281966
2025-12-12,1,378.884525560023,-4.986632949667751
2025-12-26,2,379.33836939481347,-4.532789114877289
2025-12-30,1,375.9388806313669,-7.932277878323873
2026-01-05,1,368.9481829569483,-14.922975552742457
2026-01-08,1,361.30137444631004,-22.569784063380723
2026-01-09,1,359.4605455080542,-24.410613001636534
2026-01-13,1,374.39276881853414,-9.478389691156622
2026-01-21,2,382.462456139121,-1.4087023705697561
2026-01-22,5,368.43747176777185,-15.433686741918905
2026-01-26,1,368.4734220037221,-15.39773650596868
2026-01-28,5,384.3302732069477,0.0
2026-01-29,2,364.2748842454661,-20.055388961481583
2026-01-30,1,366.3366148632224,-17.993658343725315
2026-02-04,1,367.4691672134933,-16.86110599345443
2026-02-06,1,387.2691672134933,0.0
2026-03-02,1,374.0322191810511,-13.236948032442172
2026-03-11,1,389.62169286526165,0.0
2026-03-16,1,379.97798266461285,-9.643710200648798
2026-04-06,1,374.88450027693096,-14.737192588330686
2026-04-23,2,378.6357102842365,-10.985982581025155
2026-04-24,2,406.6608454972159,0.0
2026-04-28,1,414.1242028393741,0.0
2026-04-29,1,420.3881392696919,0.0
2026-05-04,3,433.6556823909032,0.0
2026-05-05,1,455.07134946556664,0.0
2026-05-07,1,462.6056533782145,0.0
2026-05-11,1,474.61423347354895,0.0
2026-05-18,2,478.5625800008163,0.0
2026-05-20,1,477.1656519449254,-1.3969280558908963
2026-05-21,3,473.76460209782226,-4.797977902994035
2026-05-22,1,475.8528272226782,-2.7097527781381245
2026-05-27,1,484.4990756851628,0.0
2026-06-01,1,490.5603557073758,0.0
2026-06-08,1,501.0484291018712,0.0
2026-06-09,1,494.6922971939871,-6.356131907884105
2026-06-11,1,484.9032560980967,-16.145173003774516
2026-06-15,1,468.2973364363631,-32.75109266550811
2026-06-17,1,447.50785081924533,-53.54057828262586
2026-06-18,1,428.8681345071886,-72.18029459468261
2026-06-26,1,447.0761766957186,-53.97225240615262
2026-07-02,5,484.00820845585037,-17.040220646020828
