trade_id,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-BO-001-00081,CVLT,2024-10-08,2024-10-09,2024-10-23,159.51,132.26,10,-17.0835684283117,-17.183568428311702,-17.283568428311703,-17.3835684283117,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00082,SG,2024-10-08,2024-10-09,2024-10-23,38.57,36.89,10,-4.355716878402904,-4.455716878402905,-4.5557168784029045,-4.655716878402904,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00083,SKYW,2024-10-08,2024-10-09,2024-10-23,87.16,93.32,10,7.0674621385956815,6.967462138595682,6.867462138595681,6.767462138595681,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00084,UPST,2024-10-08,2024-10-09,2024-10-23,42.97,49.75,10,15.778450081452178,15.678450081452178,15.578450081452178,15.478450081452177,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00085,FOUR,2024-10-09,2024-10-10,2024-10-24,92.39,93.74,10,1.4611970992531642,1.3611970992531641,1.2611970992531643,1.1611970992531644,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00086,AAON,2024-10-11,2024-10-14,2024-10-28,112.06,120.47,10,7.504908084954476,7.404908084954476,7.304908084954476,7.204908084954475,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00087,AMBA,2024-10-11,2024-10-14,2024-10-28,60.17,59.33,10,-1.3960445404686772,-1.4960445404686773,-1.5960445404686774,-1.696044540468677,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00088,MNDY,2024-10-11,2024-10-14,2024-10-28,291.89,297.35,10,1.8705676796053394,1.7705676796053393,1.6705676796053393,1.5705676796053396,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00089,CARG,2024-10-14,2024-10-15,2024-10-29,31.15,31.45,10,0.9630818619582593,0.8630818619582592,0.7630818619582593,0.6630818619582592,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00090,SOUN,2024-10-14,2024-10-15,2024-10-29,5.28,6.01,10,13.825757575757569,13.72575757575757,13.625757575757568,13.525757575757568,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00091,AAPL,2024-10-15,2024-10-16,2024-10-30,229.99,228.39,10,-0.6956824209748302,-0.7956824209748303,-0.8956824209748302,-0.9956824209748302,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00092,TSLA,2024-10-25,2024-10-28,2024-11-11,269.95,350.0,10,29.653639562882027,29.55363956288203,29.453639562882028,29.353639562882027,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00093,FUBO,2024-10-28,2024-10-29,2024-11-12,21.7201,18.2401,10,-16.02202568128138,-16.122025681281382,-16.222025681281384,-16.32202568128138,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-BO-001-00094,AMBA,2024-10-29,2024-10-30,2024-11-13,60.14,58.22,10,-3.1925507149983434,-3.2925507149983435,-3.3925507149983436,-3.4925507149983437,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
