episode_id,episode_type,policy,offset,symbol,first_signal_date,source_first_signal_date,offset_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct
EPISODE_GAP_5-CSX-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CSX,2026-01-14,2026-01-14,2026-01-14,2026-01-15,2026-01-30,36.03,37.52,10,False,4.135442686650026,4.0354426866500255,3.935442686650026,3.8354426866500257
EPISODE_GAP_5-PEP-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,PEP,2026-01-14,2026-01-14,2026-01-14,2026-01-15,2026-01-30,143.23,150.68,10,False,5.201424282622358,5.101424282622357,5.001424282622358,4.901424282622358
EPISODE_GAP_5-CAVA-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CAVA,2026-01-15,2026-01-15,2026-01-15,2026-01-16,2026-02-02,71.97,59.6,10,False,-17.187717104349034,-17.28771710434903,-17.387717104349033,-17.48771710434903
EPISODE_GAP_5-NEE-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,NEE,2026-01-15,2026-01-15,2026-01-15,2026-01-16,2026-02-02,81.84,85.12,10,False,4.007820136852391,3.9078201368523913,3.807820136852391,3.707820136852391
EPISODE_GAP_5-SBUX-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,SBUX,2026-01-15,2026-01-15,2026-01-15,2026-01-16,2026-02-02,92.22,90.57,10,False,-1.789199739752767,-1.8891997397527671,-1.9891997397527672,-2.089199739752767
EPISODE_GAP_5-DUK-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,DUK,2026-01-16,2026-01-16,2026-01-16,2026-01-20,2026-02-03,117.05,119.61,10,False,2.187099530115333,2.087099530115333,1.9870995301153327,1.887099530115333
EPISODE_GAP_5-ETN-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ETN,2026-01-16,2026-01-16,2026-01-16,2026-01-20,2026-02-03,335.8,360.41,10,False,7.328767123287672,7.228767123287671,7.1287671232876715,7.028767123287672
EPISODE_GAP_5-FRPT-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,FRPT,2026-01-20,2026-01-20,2026-01-20,2026-01-21,2026-02-04,68.29,69.2,10,False,1.3325523502708991,1.232552350270899,1.1325523502708992,1.0325523502708993
EPISODE_GAP_5-ENPH-00005,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ENPH,2026-01-22,2026-01-22,2026-01-22,2026-01-23,2026-02-06,41.5,49.8,10,False,19.999999999999996,19.899999999999995,19.799999999999997,19.699999999999996
EPISODE_GAP_5-TSLA-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,TSLA,2026-01-22,2026-01-22,2026-01-22,2026-01-23,2026-02-06,447.43,411.11,10,False,-8.117470889301115,-8.217470889301115,-8.317470889301115,-8.417470889301114
EPISODE_GAP_5-MCD-00012,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,MCD,2026-01-26,2026-01-26,2026-01-26,2026-01-27,2026-02-10,308.49,321.98,10,False,4.372913222470753,4.272913222470754,4.172913222470753,4.072913222470753
EPISODE_GAP_5-DLO-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,DLO,2026-01-27,2026-01-27,2026-01-27,2026-01-28,2026-02-11,14.35,12.61,10,False,-12.125435540069684,-12.225435540069684,-12.325435540069684,-12.425435540069685
EPISODE_GAP_5-NXT-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,NXT,2026-01-27,2026-01-27,2026-01-27,2026-01-28,2026-02-11,122.97,119.9,10,False,-2.496543872489221,-2.596543872489221,-2.696543872489221,-2.7965438724892207
EPISODE_GAP_5-AAON-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AAON,2026-01-28,2026-01-28,2026-01-28,2026-01-29,2026-02-12,92.32,101.41,10,False,9.84618717504333,9.74618717504333,9.64618717504333,9.54618717504333
EPISODE_GAP_5-ARWR-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ARWR,2026-01-28,2026-01-28,2026-01-28,2026-01-29,2026-02-12,65.58,62.38,10,False,-4.879536444037813,-4.979536444037813,-5.079536444037814,-5.179536444037813
EPISODE_GAP_5-ETN-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ETN,2026-01-28,2026-01-28,2026-01-28,2026-01-29,2026-02-12,353.1,388.04,10,False,9.895213820447468,9.795213820447469,9.695213820447467,9.595213820447468
EPISODE_GAP_5-LIN-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,LIN,2026-01-28,2026-01-28,2026-01-28,2026-01-29,2026-02-12,448.92,469.79,10,False,4.6489352223113345,4.548935222311334,4.448935222311334,4.348935222311335
EPISODE_GAP_5-CME-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CME,2026-01-29,2026-01-29,2026-01-29,2026-01-30,2026-02-13,281.57,294.47,10,False,4.581453990126794,4.481453990126793,4.3814539901267935,4.281453990126794
EPISODE_GAP_5-CVX-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CVX,2026-01-29,2026-01-29,2026-01-29,2026-01-30,2026-02-13,169.4,180.31,10,False,6.4403778040141635,6.340377804014164,6.240377804014163,6.140377804014163
EPISODE_GAP_5-GOOG-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GOOG,2026-01-29,2026-01-29,2026-01-29,2026-01-30,2026-02-13,334.13,305.62,10,False,-8.532607069104836,-8.632607069104836,-8.732607069104837,-8.832607069104837
EPISODE_GAP_5-GOOGL-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GOOGL,2026-01-29,2026-01-29,2026-01-29,2026-01-30,2026-02-13,333.64,305.32,10,False,-8.488190864404743,-8.588190864404744,-8.688190864404744,-8.788190864404744
EPISODE_GAP_5-FDX-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,FDX,2026-01-30,2026-01-30,2026-01-30,2026-02-02,2026-02-17,257.17,299.88,10,False,16.607691410351123,16.50769141035112,16.40769141035112,16.307691410351122
EPISODE_GAP_5-AEO-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AEO,2026-02-02,2026-02-02,2026-02-02,2026-02-03,2026-02-18,24.52,24.9,10,False,1.549755301794442,1.449755301794442,1.3497553017944421,1.2497553017944423
EPISODE_GAP_5-GH-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GH,2026-02-03,2026-02-03,2026-02-03,2026-02-04,2026-02-19,113.05,106.38,10,False,-5.900044228217604,-6.000044228217605,-6.100044228217605,-6.200044228217605
EPISODE_GAP_5-REGN-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,REGN,2026-02-03,2026-02-03,2026-02-03,2026-02-04,2026-02-19,763.74,780.27,10,False,2.1643491240474377,2.0643491240474376,1.9643491240474376,1.864349124047438
EPISODE_GAP_5-DE-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,DE,2026-02-04,2026-02-04,2026-02-04,2026-02-05,2026-02-20,560.73,658.85,10,False,17.498617873129675,17.398617873129673,17.298617873129672,17.198617873129674
EPISODE_GAP_5-COP-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,COP,2026-02-05,2026-02-05,2026-02-05,2026-02-06,2026-02-23,103.67,109.07,10,False,5.208835728754702,5.108835728754702,5.008835728754701,4.908835728754701
EPISODE_GAP_5-CROX-00005,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CROX,2026-02-12,2026-02-12,2026-02-12,2026-02-13,2026-03-02,99.87,86.85,10,False,-13.036948032442186,-13.136948032442186,-13.236948032442186,-13.336948032442187
EPISODE_GAP_5-AEO-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AEO,2026-02-13,2026-02-13,2026-02-13,2026-02-17,2026-03-03,25.59,22.09,10,False,-13.677217663149666,-13.777217663149665,-13.877217663149665,-13.977217663149666
EPISODE_GAP_5-IOVA-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,IOVA,2026-02-19,2026-02-19,2026-02-19,2026-02-20,2026-03-06,2.83,5.13,10,False,81.2720848056537,81.17208480565371,81.07208480565372,80.97208480565371
EPISODE_GAP_5-JNJ-00012,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,JNJ,2026-02-19,2026-02-19,2026-02-19,2026-02-20,2026-03-06,243.76,239.03,10,False,-1.9404332129963842,-2.0404332129963842,-2.1404332129963843,-2.240433212996384
EPISODE_GAP_5-TMDX-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,TMDX,2026-02-20,2026-02-20,2026-02-20,2026-02-23,2026-03-09,132.39,134.77,10,False,1.7977188609411776,1.6977188609411775,1.5977188609411774,1.4977188609411778
EPISODE_GAP_5-AAON-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AAON,2026-02-23,2026-02-23,2026-02-23,2026-02-24,2026-03-10,100.86,90.36,10,False,-10.410469958358116,-10.510469958358115,-10.610469958358115,-10.710469958358114
EPISODE_GAP_5-DECK-00005,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,DECK,2026-02-24,2026-02-24,2026-02-24,2026-02-25,2026-03-11,120.4,102.72,10,False,-14.684385382059805,-14.784385382059806,-14.884385382059806,-14.984385382059806
EPISODE_GAP_5-REGN-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,REGN,2026-02-24,2026-02-24,2026-02-24,2026-02-25,2026-03-11,772.89,773.5,10,False,0.07892455588764946,-0.02107544411235054,-0.12107544411235055,-0.22107544411235056
EPISODE_GAP_5-FRPT-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,FRPT,2026-02-27,2026-02-27,2026-02-27,2026-03-02,2026-03-16,83.23,75.37,10,False,-9.443710200648802,-9.543710200648803,-9.643710200648803,-9.743710200648803
EPISODE_GAP_5-AMGN-00012,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AMGN,2026-03-02,2026-03-02,2026-03-02,2026-03-03,2026-03-17,375.14,358.42,10,False,-4.457002718984904,-4.557002718984904,-4.657002718984904,-4.757002718984904
EPISODE_GAP_5-COP-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,COP,2026-03-02,2026-03-02,2026-03-02,2026-03-03,2026-03-17,119.96,121.96,10,False,1.6672224074691488,1.5672224074691488,1.467222407469149,1.367222407469149
EPISODE_GAP_5-SLB-00003,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,SLB,2026-03-02,2026-03-02,2026-03-02,2026-03-03,2026-03-17,50.01,45.89,10,False,-8.238352329534093,-8.338352329534093,-8.438352329534094,-8.538352329534094
EPISODE_GAP_5-MRK-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,MRK,2026-03-03,2026-03-03,2026-03-03,2026-03-04,2026-03-18,117.71,113.68,10,False,-3.423668337439456,-3.523668337439456,-3.6236683374394563,-3.7236683374394564
EPISODE_GAP_5-PFE-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,PFE,2026-03-03,2026-03-03,2026-03-03,2026-03-04,2026-03-18,26.34,26.88,10,False,2.0501138952163878,1.9501138952163877,1.8501138952163876,1.750113895216388
EPISODE_GAP_5-INTC-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,INTC,2026-03-05,2026-03-05,2026-03-05,2026-03-06,2026-03-20,44.69,43.87,10,False,-1.834862385321101,-1.934862385321101,-2.034862385321101,-2.134862385321101
EPISODE_GAP_5-MRVL-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,MRVL,2026-03-06,2026-03-06,2026-03-06,2026-03-09,2026-03-23,87.96,90.11,10,False,2.444292860391095,2.344292860391095,2.244292860391095,2.1442928603910953
EPISODE_GAP_5-APD-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,APD,2026-03-09,2026-03-09,2026-03-09,2026-03-10,2026-03-24,270.35,282.71,10,False,4.5718513038653485,4.471851303865348,4.371851303865348,4.271851303865349
EPISODE_GAP_5-GILD-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GILD,2026-03-09,2026-03-09,2026-03-09,2026-03-10,2026-03-24,145.94,137.21,10,False,-5.981910374126342,-6.081910374126343,-6.181910374126343,-6.281910374126342
EPISODE_GAP_5-REGN-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,REGN,2026-03-10,2026-03-10,2026-03-10,2026-03-11,2026-03-25,768.02,748.35,10,False,-2.561131220541124,-2.661131220541124,-2.7611312205411243,-2.861131220541124
EPISODE_GAP_5-NXT-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,NXT,2026-03-16,2026-03-16,2026-03-16,2026-03-17,2026-03-31,119.78,120.55,10,False,0.6428452162297482,0.5428452162297482,0.4428452162297482,0.34284521622974823
EPISODE_GAP_5-SO-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,SO,2026-03-18,2026-03-18,2026-03-18,2026-03-19,2026-04-02,95.76,96.65,10,False,0.9294068504594799,0.8294068504594798,0.72940685045948,0.6294068504594799
EPISODE_GAP_5-SEDG-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,SEDG,2026-03-19,2026-03-19,2026-03-19,2026-03-20,2026-04-06,47.41,45.09,10,False,-4.893482387681914,-4.993482387681913,-5.093482387681913,-5.193482387681914
EPISODE_GAP_5-ARWR-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ARWR,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,64.29,74.4,10,False,15.725618292113852,15.625618292113852,15.525618292113851,15.425618292113851
EPISODE_GAP_5-AVGO-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AVGO,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,351.74,419.28,10,False,19.201683061352128,19.101683061352126,19.001683061352125,18.901683061352127
EPISODE_GAP_5-AX-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AX,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,92.52,97.67,10,False,5.566364029399051,5.466364029399051,5.366364029399051,5.2663640293990515
EPISODE_GAP_5-COST-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,COST,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,1027.45,1012.91,10,False,-1.4151540220935455,-1.5151540220935455,-1.6151540220935456,-1.7151540220935453
EPISODE_GAP_5-JPM-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,JPM,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,306.95,311.69,10,False,1.5442254438833736,1.4442254438833735,1.3442254438833736,1.2442254438833737
EPISODE_GAP_5-MRK-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,MRK,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,122.02,113.8,10,False,-6.736600557285688,-6.8366005572856885,-6.936600557285688,-7.036600557285688
EPISODE_GAP_5-NEE-00014,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,NEE,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,93.32,95.55,10,False,2.389627089584234,2.289627089584234,2.189627089584234,2.0896270895842344
EPISODE_GAP_5-REGN-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,REGN,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,762.49,764.88,10,False,0.3134467337276625,0.2134467337276625,0.11344673372766251,0.013446733727662512
EPISODE_GAP_5-TGT-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,TGT,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,121.12,128.95,10,False,6.464663143989413,6.364663143989413,6.264663143989413,6.164663143989413
EPISODE_GAP_5-WFC-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,WFC,2026-04-08,2026-04-08,2026-04-08,2026-04-09,2026-04-23,83.97,80.05,10,False,-4.668333928784096,-4.768333928784097,-4.8683339287840965,-4.968333928784096
EPISODE_GAP_5-IOVA-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,IOVA,2026-04-09,2026-04-09,2026-04-09,2026-04-10,2026-04-24,3.99,3.44,10,False,-13.78446115288221,-13.88446115288221,-13.984461152882211,-14.084461152882211
EPISODE_GAP_5-NVDA-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,NVDA,2026-04-09,2026-04-09,2026-04-09,2026-04-10,2026-04-24,184.1,208.03,10,False,12.998370450841934,12.898370450841934,12.798370450841933,12.698370450841933
EPISODE_GAP_5-RTX-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,RTX,2026-04-10,2026-04-10,2026-04-10,2026-04-13,2026-04-27,200.91,172.66,10,False,-14.061022348315166,-14.161022348315166,-14.261022348315166,-14.361022348315167
EPISODE_GAP_5-TXN-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,TXN,2026-04-10,2026-04-10,2026-04-10,2026-04-13,2026-04-27,212.77,268.14,10,False,26.02340555529443,25.923405555294433,25.823405555294432,25.72340555529443
EPISODE_GAP_5-UNP-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,UNP,2026-04-10,2026-04-10,2026-04-10,2026-04-13,2026-04-27,249.7,267.52,10,False,7.13656387665198,7.0365638766519805,6.93656387665198,6.836563876651979
EPISODE_GAP_5-AMD-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AMD,2026-04-13,2026-04-13,2026-04-13,2026-04-14,2026-04-28,249.79,323.21,10,False,29.39268985948196,29.292689859481957,29.19268985948196,29.092689859481958
EPISODE_GAP_5-CRDO-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CRDO,2026-04-13,2026-04-13,2026-04-13,2026-04-14,2026-04-28,154.11,165.92,10,False,7.663357342158172,7.563357342158172,7.463357342158172,7.363357342158173
EPISODE_GAP_5-SBUX-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,SBUX,2026-04-13,2026-04-13,2026-04-13,2026-04-14,2026-04-28,97.31,96.71,10,False,-0.6165861679169771,-0.716586167916977,-0.816586167916977,-0.916586167916977
EPISODE_GAP_5-SO-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,SO,2026-04-13,2026-04-13,2026-04-13,2026-04-14,2026-04-28,95.19,93.63,10,False,-1.6388276079420172,-1.7388276079420173,-1.8388276079420174,-1.938827607942017
EPISODE_GAP_5-APD-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,APD,2026-04-14,2026-04-14,2026-04-14,2026-04-15,2026-04-29,294.38,300.63,10,False,2.123106189279156,2.0231061892791558,1.9231061892791557,1.823106189279156
EPISODE_GAP_5-DLO-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,DLO,2026-04-14,2026-04-14,2026-04-14,2026-04-15,2026-04-29,13.42,13.18,10,False,-1.788375558867361,-1.8883755588673612,-1.9883755588673613,-2.088375558867361
EPISODE_GAP_5-ETN-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ETN,2026-04-14,2026-04-14,2026-04-14,2026-04-15,2026-04-29,399.34,409.64,10,False,2.5792557720238474,2.4792557720238473,2.379255772023847,2.2792557720238475
EPISODE_GAP_5-ADI-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ADI,2026-04-15,2026-04-15,2026-04-15,2026-04-16,2026-04-30,345.67,401.16,10,False,16.05288280730177,15.952882807301771,15.852882807301771,15.752882807301772
EPISODE_GAP_5-KLAC-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,KLAC,2026-04-15,2026-04-15,2026-04-15,2026-04-16,2026-04-30,171.47,174.81,10,False,1.947862599871697,1.8478625998716969,1.7478625998716968,1.6478625998716971
EPISODE_GAP_5-NFLX-00014,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,NFLX,2026-04-15,2026-04-15,2026-04-15,2026-04-16,2026-04-30,107.47,93.61,10,False,-12.896622313203688,-12.996622313203687,-13.096622313203687,-13.196622313203687
EPISODE_GAP_5-PRVA-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,PRVA,2026-04-15,2026-04-15,2026-04-15,2026-04-16,2026-04-30,23.47,24.85,10,False,5.8798466126970705,5.779846612697071,5.67984661269707,5.57984661269707
EPISODE_GAP_5-CARG-00013,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CARG,2026-04-16,2026-04-16,2026-04-16,2026-04-17,2026-05-01,36.61,37.04,10,False,1.1745424747336752,1.0745424747336751,0.9745424747336753,0.8745424747336753
EPISODE_GAP_5-CAVA-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CAVA,2026-04-16,2026-04-16,2026-04-16,2026-04-17,2026-05-01,92.92,90.98,10,False,-2.0878174773999114,-2.1878174773999115,-2.2878174773999116,-2.3878174773999112
EPISODE_GAP_5-AMAT-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AMAT,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,396.23,390.89,10,False,-1.3477020922191718,-1.447702092219172,-1.5477020922191718,-1.6477020922191716
EPISODE_GAP_5-DECK-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,DECK,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,111.78,97.65,10,False,-12.640901771336555,-12.740901771336555,-12.840901771336554,-12.940901771336556
EPISODE_GAP_5-GOOG-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GOOG,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,338.36,379.41,10,False,12.13204870552076,12.03204870552076,11.93204870552076,11.832048705520759
EPISODE_GAP_5-INTC-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,INTC,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,68.49,95.78,10,False,39.84523288071253,39.745232880712535,39.645232880712534,39.54523288071253
EPISODE_GAP_5-LRCX-00006,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,LRCX,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,266.36,258.39,10,False,-2.99219101967263,-3.09219101967263,-3.19219101967263,-3.29219101967263
EPISODE_GAP_5-PFE-00014,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,PFE,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,27.14,25.87,10,False,-4.679439941046426,-4.7794399410464266,-4.879439941046426,-4.979439941046426
EPISODE_GAP_5-UPS-00004,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,UPS,2026-04-17,2026-04-17,2026-04-17,2026-04-20,2026-05-04,103.98,94.71,10,False,-8.91517599538374,-9.01517599538374,-9.11517599538374,-9.21517599538374
EPISODE_GAP_5-ALGM-00007,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ALGM,2026-04-20,2026-04-20,2026-04-20,2026-04-21,2026-05-05,40.85,49.68,10,False,21.615667074663403,21.5156670746634,21.415667074663403,21.315667074663402
EPISODE_GAP_5-APH-00012,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,APH,2026-04-20,2026-04-20,2026-04-20,2026-04-21,2026-05-05,153.76,136.48,10,False,-11.238293444328828,-11.338293444328828,-11.438293444328828,-11.53829344432883
EPISODE_GAP_5-FN-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,FN,2026-04-20,2026-04-20,2026-04-20,2026-04-21,2026-05-05,710.51,660.32,10,False,-7.0639399867700625,-7.163939986770062,-7.263939986770063,-7.363939986770063
EPISODE_GAP_5-GOOGL-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GOOGL,2026-04-20,2026-04-20,2026-04-20,2026-04-21,2026-05-05,337.62,388.2,10,False,14.981339968011365,14.881339968011364,14.781339968011364,14.681339968011365
EPISODE_GAP_5-UNH-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,UNH,2026-04-20,2026-04-20,2026-04-20,2026-04-21,2026-05-05,351.01,361.8,10,False,3.073986496111236,2.973986496111236,2.873986496111236,2.7739864961112364
EPISODE_GAP_5-ACMR-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,ACMR,2026-04-22,2026-04-22,2026-04-22,2026-04-23,2026-05-07,54.95,59.2,10,False,7.734303912647866,7.634303912647866,7.534303912647866,7.4343039126478665
EPISODE_GAP_5-C-00012,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,C,2026-04-22,2026-04-22,2026-04-22,2026-04-23,2026-05-07,128.88,129.09,10,False,0.16294227188082822,0.06294227188082821,-0.03705772811917179,-0.1370577281191718
EPISODE_GAP_5-CAT-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CAT,2026-04-22,2026-04-22,2026-04-22,2026-04-23,2026-05-07,817.11,895.69,10,False,9.616820256758585,9.516820256758585,9.416820256758584,9.316820256758584
EPISODE_GAP_5-CSX-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,CSX,2026-04-22,2026-04-22,2026-04-22,2026-04-23,2026-05-07,45.06,44.32,10,False,-1.6422547714158964,-1.7422547714158965,-1.8422547714158966,-1.9422547714158962
EPISODE_GAP_5-MRVL-00009,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,MRVL,2026-04-22,2026-04-22,2026-04-22,2026-04-23,2026-05-07,157.94,160.01,10,False,1.3106242877041874,1.2106242877041873,1.1106242877041874,1.0106242877041876
EPISODE_GAP_5-MU-00008,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,MU,2026-04-22,2026-04-22,2026-04-22,2026-04-23,2026-05-07,482.3,646.63,10,False,34.0721542608335,33.9721542608335,33.8721542608335,33.772154260833496
EPISODE_GAP_5-REGN-00010,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,REGN,2026-04-23,2026-04-23,2026-04-23,2026-04-24,2026-05-08,758.87,713.82,10,False,-5.9364581548881805,-6.03645815488818,-6.13645815488818,-6.23645815488818
EPISODE_GAP_5-AAON-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,AAON,2026-04-24,2026-04-24,2026-04-24,2026-04-27,2026-05-11,99.42,141.6,10,False,42.426071213035584,42.32607121303559,42.22607121303559,42.12607121303559
EPISODE_GAP_5-GS-00011,EPISODE_GAP_5,EPISODE_GAP_5_ALL_EPISODES,0,GS,2026-04-24,2026-04-24,2026-04-24,2026-04-27,2026-05-11,921.98,940.71,10,False,2.031497429445328,1.931497429445328,1.831497429445328,1.7314974294453283
