trade_id,policy,variant,symbol,signal_date,source_signal_date,entry_date,exit_date,entry_price,exit_price,holding_days,truncated,gross_return_pct,net_return_x1_pct,net_return_x2_pct,net_return_x3_pct,cost_bps_x1,cost_bps_x2,cost_bps_x3,entry_model,exit_model
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00039,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,EOG,2024-05-08,2024-05-08,2024-05-09,2024-05-23,121.95,116.19,10,False,-4.723247232472327,-4.823247232472328,-4.9232472324723275,-5.023247232472327,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00040,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,WFC,2024-05-08,2024-05-08,2024-05-09,2024-05-23,58.04,57.03,10,False,-1.740179186767743,-1.840179186767743,-1.9401791867677431,-2.040179186767743,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00041,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,AMAT,2024-05-09,2024-05-09,2024-05-10,2024-05-24,205.58,217.23,10,False,5.66689366669908,5.56689366669908,5.46689366669908,5.366893666699079,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00042,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,MDT,2024-05-09,2024-05-09,2024-05-10,2024-05-24,77.12,76.46,10,False,-0.8558091286307246,-0.9558091286307246,-1.0558091286307245,-1.1558091286307244,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00043,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,BLK,2024-05-10,2024-05-10,2024-05-13,2024-05-28,760.89,734.61,10,False,-3.4538500965973995,-3.5538500965973996,-3.6538500965973997,-3.7538500965973998,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00044,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,CARG,2024-05-10,2024-05-10,2024-05-13,2024-05-28,24.29,23.47,10,False,-3.3758748456154786,-3.4758748456154787,-3.5758748456154787,-3.675874845615479,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00045,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,DUK,2024-05-10,2024-05-10,2024-05-13,2024-05-28,94.68,94.21,10,False,-0.49640895648501715,-0.5964089564850171,-0.6964089564850171,-0.7964089564850171,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00046,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,FDX,2024-05-10,2024-05-10,2024-05-13,2024-05-28,204.51,190.68,10,False,-6.762505500953486,-6.862505500953486,-6.962505500953487,-7.0625055009534865,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00047,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,ISRG,2024-05-10,2024-05-10,2024-05-13,2024-05-28,389.16,401.03,10,False,3.050159317504364,2.950159317504364,2.850159317504364,2.750159317504364,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
DSS-CO-001-ONE_ACTIVE_PER_SYMBOL-00048,ONE_ACTIVE_PER_SYMBOL,CONTRACTION_ONLY,UNH,2024-05-10,2024-05-10,2024-05-13,2024-05-28,487.38,479.42,10,False,-1.6332225368295705,-1.7332225368295706,-1.8332225368295707,-1.9332225368295703,10.0,20.0,30.0,next_open,time_stop_10_sessions_close
